,specialStudents_girls,cursosComunitarios,workingComputers,meanAge_4,meanAge_1,meanAge_2,numberCT,totalBoys,brokenWC,classSize_6,wallMaterial,computerGov,classSize_4,v_phoneService,totalWC,meanAge_3,margina,totalGirls,p_mat_std,cct
7004,0.0,1.0,1.0,8.875,6.0555553,7.0,2,6.0,2.0,6.4285712,0.89999998,0.0,7.0,0,1.0,8.03125,2,7.5,-0.46091953,24KPR2590H
7005,0.0,1.0,0.95,9.1041666,6.0,7.0,1,2.3333333,3.0,2.45,0.89999998,0.0,3.625,0,2.0,8.5,3,0.66666669,-0.58937711,24KPR2599Z
7006,0.0,1.0,200.6,9.0,6.4000001,7.0,2,5.0,3.0,6.0,0.89999998,0.0,5.3333335,0,1.0,8.3166666,2,5.25,-0.64331597,24KPR2607R
7007,0.0,1.0,33.466666669,9.5,7.5,7.6999998,1,2.875,1400.4,3.3333333,0.40000001,0.0,3.0,0,0.0,9.7361107,1,3.125,-0.94821745,24KPR2609P
7008,0.0,1.0,0.85,9.0,6.2312927,7.0625,2,5.75,1.0,6.4285712,0.89999998,0.1,7.285714100000001,0,2.0,8.3583336,2,8.75,-0.49518564,24KPR2613B
7009,0.0,1.0,1.0,9.444444699999998,6.599999900000001,7.375,1,2.0,1.0,3.5,0.89999998,0.0,2.5999999,0,2.0,8.333333,1,3.625,-1.6482936999999998,24KPR2618X
7010,0.0,1.0,1.0,8.8888893,6.75,7.0,2,2.5,500.45,2.8333333,0.6999999920000002,0.0,3.6666667,0,1.0,7.888888799999999,1,3.625,-0.11429479,24KPR2620L
7011,0.0,1.0,0.75,9.333333,7.75,7.0,1,1.5714285,1.25,3.3333333,0.89999998,0.0,2.3333333,0,0.0,8.0,2,1.8571428,0.83280063,24KPR2621K
7012,0.0,1.0,0.45476190489999996,9.0,6.1666665,7.0,1,1.7142857,1.0,3.0,0.89999998,0.0,2.5,0,2.0,7.875,1,2.4285715,0.41723803,24KPR2622J
7013,0.0,1.0,0.733333334,9.0,6.0,7.0,2,4.375,1.0,4.3333335,0.89999998,0.0,5.5,0,1.0,7.8000002,2,2.625,0.65365392,24KPR2623I
7014,0.0,1.0,100.4,9.25,7.2380952999999995,7.166666499999999,1,3.375,1.0,5.8000002,0.89999998,0.0,7.25,0,2.0,8.791667,2,6.625,-0.74629122,24KPR2624H
7015,0.0,1.0,50.65,9.25,6.3333335,7.0,1,3.0,1.5,2.0,0.89999998,0.15,3.0,0,2.0,8.375,2,1.2857143,-1.0772761,24KPR2626F
7016,0.0,1.0,100.65,9.0,6.1999998,7.0,1,1.4285715,1.0,1.5,0.89999998,0.0,4.0,0,2.0,8.0,3,3.1428571,0.57070154,24KPR2627E
7017,0.0,1.0,0.75,9.0,6.1666665,7.0,2,1.5714285,0.8,3.3333333,0.2,0.1,5.0,0,0.0,8.0,1,1.7142857,-0.24911457,24KPR2628D
7018,0.0,1.0,200.3,9.0,6.833333500000001,7.0,2,1.2,1.0,2.1,0.89999998,0.2,2.0,0,2.0,8.0,3,1.2,0.61805618,24KPR2632Q
7019,0.0,1.0,0.40000000199999997,9.0,6.4404764000000005,7.0,2,5.2857141,1.6,5.0,0.8599999820000003,0.0,5.1999998,0,0.0,8.2380953,2,4.5714288,0.96350724,24KPR2633P
7020,0.0,1.0,0.890000001,9.0,7.041666499999999,7.0,2,3.0,999.0,4.6666665,0.89999998,0.24000000300000002,5.5,0,1.0,8.4375,2,4.3333335,-1.2509761000000001,24KPR2634O
7021,0.0,1.0,0.7,9.0,6.7833333,7.0666666,1,3.8571428999999995,750.5,5.0,0.89999998,0.0,5.0,0,0.0,8.3833332,1,3.8571428999999995,-0.30940041,24KPR2636M
7022,0.0,1.0,649.45,9.222222300000002,6.25,7.0,1,4.0,2.0,6.0,0.89999998,0.0,5.3333335,0,2.0,8.1875,2,3.5714285000000006,-0.98064059,24KPR2637L
7023,0.0,1.0,200.25,9.0,6.0,7.0,1,3.0,102.9,3.0,0.40000001,0.0,3.3333333,0,0.0,8.333333,1,1.2857143,0.53652775,24KPR2640Z
7024,0.0,1.0,1.0,9.3999996,6.4400001,7.208333500000001,1,3.2857144,2.0,4.1999998,0.89999998,0.0,4.1999998,0,1.0,8.583333,2,6.0,0.36649346,24KPR2642X
7025,0.0,1.0,499.9,9.0,6.0,7.0,1,3.7142856,1.5,3.0,0.89999998,0.4,3.0,0,2.0,8.0,2,0.2857143,0.31688163,24KPR2643W
7026,0.0,1.0,150.45,9.625,6.1785712,7.09375,1,6.4285712,300.7,4.8000002,0.8099999850000001,0.1,7.333333500000001,0,0.7,8.03125,2,5.7142859,-0.16836257,24KPR2644V
7027,0.0,1.0,0.0,9.666667,7.166666499999999,7.0,2,5.0,3546.95,4.5999999,0.5,0.0,4.0,0,0.0,8.111110700000001,2,2.8333333,1.5433618,24KPR2645U
7028,0.0,1.0,200.45,9.0500002,6.297618900000001,7.0,2,7.714285899999999,1.0,4.6666665,0.89999998,0.0,6.8000002,0,1.0,8.416667,1,4.8571429,-0.67967564,24KPR2646T
7029,0.0,1.0,250.258333338,9.0,8.25,8.0,1,3.5,3.15,3.00166671,0.89999998,0.0,2.0,0,0.0,8.75630951,2,3.0,-0.24734786,24KPR2648R
7030,0.0,1.0,0.0,9.333333,6.3200002,7.233333099999999,1,4.0,0.5,3.3333333,0.40000001,0.0,5.6666665,0,2.0,9.416667,2,3.5714285000000006,-0.17306037,24KPR2649Q
7031,0.0,1.0,0.0,9.0,6.645833500000001,7.583333500000001,1,3.2857144,2.0,4.5,0.89999998,0.0,3.5,0,2.0,8.3666668,2,4.7142859,0.25372228,24KPR2650F
7032,0.0,1.0,0.7,10.25,6.958333500000001,7.333333500000001,2,7.285714100000001,1.0,5.25,0.89999998,0.1,6.0,0,2.0,8.7333336,2,2.7142856,-1.0442557,24KPR2652D
7033,0.0,1.0,0.525,9.0,6.5416665,7.0,2,3.5714285000000006,1.0,5.08666663,0.89999998,0.075,4.4000001,0,2.0,8.0555553,2,5.1428571,0.35700735,24KPR2653C
7034,0.0,1.0,0.9,9.0,6.0833335,7.0,2,5.0,251.35,7.666666499999999,0.7999999860000002,0.166666669,7.400000099999999,0,1.7,8.2222223,2,5.2857141,-0.40663764,24KPR2654B
7035,0.0,1.0,0.65,9.375,6.130952400000001,7.75,2,3.8571428999999995,1.0,5.6666665,0.89999998,0.0,7.8000002,0,4.0,8.6428576,2,9.1428576,-1.0997694,24KPR2655A
7036,0.0,1.0,150.15,9.0,6.0,7.0,1,4.8571429,101.65,6.1999998,0.89999998,0.25,5.6666665,0,0.0,8.0,2,4.7142859,0.0091952039,24KPR2658Y
7037,0.0,1.0,200.2,9.333333999999999,6.222222299999999,7.166666499999999,2,3.1666667,101.15,4.0,0.89999998,0.5,6.5,0,0.0,8.2222223,2,1.3333334,-0.13099028,24KPR2662K
7038,0.0,1.0,0.7,9.0,6.266666900000001,7.1999998,3,6.0,5.0,6.666666499999999,0.5,0.1,7.0,0,1.0,8.25,2,3.8333333,-1.0284674,24KPR2663J
7039,0.0,1.0,999.0,9.0,6.0999999,7.0,1,6.1666665,1.5,4.0,0.89999998,0.0,4.5,0,2.0,8.1499996,2,4.3333335,-0.20202404,24KPR2664I
7040,0.0,1.0,0.6666666689999999,9.0,6.5,7.0,1,4.0,0.0,4.75,0.89999998,0.0,4.4000001,0,2.0,8.3888893,2,4.1666665,-0.56034911,24KPR2665H
7041,0.0,1.0,1.0,9.0,6.0,7.0,2,2.1666667,0.0,2.0,0.89999998,0.0,2.5,0,2.0,8.0,2,1.0,-0.40427929,24KPR2666G
7042,0.0,1.0,0.65,9.0,6.5,7.666666499999999,2,3.5,301.6,3.5,0.89999998,0.3,5.0,0,0.0,9.0,1,2.5,-0.93003297,24KPR2668E
7043,0.0,1.0,112.7375,9.0,6.0999999,7.0,1,2.5,2.0,7.0,0.89999998,0.0,6.25,0,1.0,8.4533339,2,6.0,-0.33573598,24KPR2669D
7044,0.0,1.0,399.916666669,9.5,6.3333335,7.0,1,3.1666667,1599.5,2.6666667,0.89999998,0.5,4.0,0,0.0,8.5,2,1.1666666,-0.22762905,24KPR2673Q
7045,0.0,1.0,1.0,9.0,7.0555553,7.0,1,4.8333335,5.0,4.4000001,0.89999998,0.0,3.5,0,2.0,8.791667,2,3.5,-0.25161088,24KPR2675O
7046,0.0,1.0,1.0,9.333333999999999,7.0625,8.666667,1,2.5,1.0,4.25,0.89999998,0.0,5.0,0,2.0,8.333333,3,4.3333335,-0.0098516885,24KPR2676N
7047,0.0,1.0,0.466666669,9.0,6.0,7.0,2,2.8333333,1.5,5.0,0.89999998,0.0,4.0,0,2.0,8.583333,1,3.1666667,-0.7064696,24KPR2677M
7048,0.0,1.0,0.8,9.1000004,6.599999900000001,7.099999900000001,2,7.833333500000001,0.0,5.75,0.89999998,0.0,8.75,0,1.0,8.5722227,3,4.3333335,0.63354439,24KPR2678L
7049,0.0,1.0,0.9,10.916667,7.4499998,7.3333330000000005,2,8.0,600.9,6.3333335,0.5999999980000001,0.0,8.5,0,0.0,9.5,2,3.8333333,0.0015654663,24KPR2680Z
7050,0.0,1.0,0.5,9.5,6.314285835,7.0,1,1.6666666,500.5,3.0,0.89999998,0.0,3.5,0,2.0,8.5,2,2.0,0.61170721,24KPR2681Z
7051,0.0,1.0,300.2,9.666667,6.1875,7.0,2,3.0,1.0,3.3333333,0.89999998,0.2,4.0,0,2.0,8.5,2,3.0,-0.62676299,24KPR2682Y
7052,0.0,1.0,1.0,8.777777699999998,6.0,7.0,2,3.8,1.0,4.5,0.89999998,0.0,4.3333335,0,2.0,7.666666499999999,1,2.5999999,-1.1605758999999998,24KPR2684W
7053,0.0,1.0,1.0,9.0,6.0,7.0,1,2.0,0.0,4.0,0.89999998,0.0,2.75,0,1.0,8.0,2,4.0,0.87228882,24KPR2685V
7054,0.0,1.0,0.45,9.0,6.0,7.0,1,5.4000001,801.35,3.5,0.89999998,0.1,3.6666667,0,0.0,8.083333,1,2.0,-0.41224444,24KPR2687T
7055,0.0,1.0,999.0,9.25,6.3000002,7.0,3,5.0,1332.6666,7.0,0.89999998,0.0,4.5,0,3.0,8.300000200000001,1,6.8000002,-1.298003,24KPR2690G
7056,0.0,1.0,100.35,9.25,6.3499999,7.099999900000001,2,8.8000002,0.5,5.0,0.89999998,0.2,6.5,0,2.0,8.3999996,2,1.8,-0.79292655,24KPR2692E
7057,0.0,1.0,0.4,9.0,7.03125,7.625,2,3.5999999,2497.5,3.5,0.89999998,0.0,3.0,0,2.0,8.125,3,3.4000001,0.73558116,24KPR2693D
7058,0.0,1.0,0.55,9.433333099999997,7.166666499999999,7.0,2,2.0,1.0,2.6666667,0.89999998,0.180000001,2.42,0,2.0,8.0,1,1.6,-1.2292145,24KPR2694C
7059,0.0,1.0,0.0,9.0,6.00833335,7.0,2,1.75,2.0,2.6666667,0.5,0.0,2.0,0,1.0,8.5,2,1.0,0.70424008,24KPR2695B
7060,0.0,1.0,0.0,9.3249999,6.833333500000001,7.25,2,4.5,1.0,3.5,0.89999998,0.0,0.0,0,2.0,9.5,1,1.5,-0.98833597,24KPR2697Z
7061,0.0,1.0,1.0,8.5,6.1666665,7.0,1,7.5,499.5,4.63333325,0.89999998,0.0,5.5,0,2.0,7.833333500000001,3,2.75,-1.4687655000000002,24KPR2698Z
7062,0.0,1.0,200.25,10.0,8.819047900000001,10.555555,2,5.5,1.0,2.5,0.89999998,0.05,2.0,0,1.0,9.25,2,3.75,-1.2342969,24KPR2699Y
7063,0.0,1.0,0.0,9.333333,6.215869039999999,7.1666669999999995,1,4.75,3.0,5.0,0.89999998,0.0,5.0,0,2.0,8.083333,2,2.0,-0.72870231,24KPR2702V
7064,0.0,1.0,499.95,10.0,6.5,7.0,2,1.5,152.25,2.0,0.89999998,0.133333338,3.0,0,0.0,8.0,2,2.0,-0.62672704,24KPR2703U
7065,0.0,1.0,0.5333333379999999,9.916666000000001,6.0,7.0,2,3.75,650.65,6.0,0.89999998,0.0,4.6666665,0,0.0,8.8888893,1,4.25,-0.47059259,24KPR2706R
7066,0.0,1.0,1.0,9.0,6.0,7.0,2,5.75,0.0,7.5,0.89999998,0.0,6.0,0,2.0,8.0625,3,5.5,0.036309182999999995,24KPR2708P
7067,0.0,1.0,50.2,9.0,6.0,7.0,2,2.5,1.25,4.0,0.6599999940000001,0.0,2.5,0,1.0,8.0,1,0.5,-0.50904012,24KPR2709O
7068,0.0,1.0,0.3,10.75,7.416666499999999,7.833333500000001,2,2.75,1.0,3.04333331,0.89999998,0.0,4.5,0,1.0,9.5,1,2.5,-0.95769697,24KPR2710D
7069,0.0,1.0,0.316666669,9.0,6.0,7.5,3,2.75,1.0,4.0,0.30000001,0.05,5.0,0,2.0,8.25,1,5.75,-0.78524405,24KPR2711C
7070,0.0,1.0,0.0,9.444444699999998,6.625,7.25,1,5.5,2.0,2.6666667,0.5,0.0,6.0,0,2.0,8.458333,2,4.0,-1.2550883,24KPR2715Z
7071,0.0,1.0,1.0,8.75,6.0,9.0,2,2.0,1.0,3.0,0.89999998,0.0,2.0,0,1.0,9.5,2,1.6666666,0.95612538,24KPR2716Y
7072,0.0,1.0,0.45,9.5,6.888888799999999,7.0,3,2.75,2.5,3.2133333399999997,0.5,0.0,3.0,0,2.0,8.777777699999998,1,1.25,0.66174513,24KPR2717X
7073,0.0,1.0,1.0,9.333333,6.1666665,7.111111200000001,1,5.3333335,0.5,5.5,0.89999998,0.0,5.0,0,2.0,8.333333,2,4.6666665,-0.32340744,24KPR2718W
7074,0.0,1.0,1.0,10.0,6.0,7.0,1,5.0,1.0,5.3333335,0.89999998,0.0,4.0,0,2.0,8.833333,2,4.0,-1.1487147,24KPR2719V
7075,0.0,1.0,0.85,9.0,6.0,7.0,2,3.3333333,251.7,4.0,0.89999998,0.2,4.0,0,0.0,8.0,1,3.0,-0.56245577,24KPR2721J
7076,0.0,1.0,0.0,9.0,6.0,7.0,1,6.666666499999999,0.33333334,5.0,0.89999998,0.0,7.333333500000001,0,3.0,8.0,2,4.3333335,-0.30081013,24KPR2722I
7077,0.0,1.0,0.5,9.6000004,6.75,7.75,2,5.6666665,601.2,5.0,0.5,0.0,10.0,0,0.0,8.6000004,1,4.0,-0.48515725,24KPR2723H
7078,0.0,1.0,0.0,9.166666000000001,7.041666499999999,7.0,2,8.333333,2.6666667,3.0,0.89999998,0.0,6.5,0,3.0,8.0,3,1.6666666,-0.5915071999999999,24KPR2725F
7079,0.0,1.0,200.2,9.333333,6.0,7.0,2,5.0,1899.1666666600001,5.0,0.89999998,0.0,5.6666665,0,0.0,8.0,1,6.3333335,0.34456369,24KPR2727D
7080,0.0,1.0,0.55,9.625,6.5,7.5,2,2.3333333,0.5,2.5,0.89999998,0.366666676,5.5,0,2.0,9.0,2,1.6666666,-0.55603147,24KPR2729B
7081,0.0,1.0,0.1,9.0,7.1363635,7.1666669999999995,2,5.3333335,0.0,3.0,0.89999998,0.0,6.0,0,2.0,8.0,2,4.3333335,-0.29109246,24KPR2731Q
7082,0.0,1.0,0.6,10.333333,6.0,7.0,2,6.3333335,1.0,7.333333500000001,0.89999998,0.35,7.666666499999999,0,2.0,8.916667,2,8.333333,-0.1158673,24KPR2732P
7083,0.0,1.0,200.380000002,9.8611107,6.0,7.0,2,7.0,1.0,5.0,0.89999998,0.0,8.666667,0,2.0,8.833333,3,6.0,0.028527498,24KPR2733O
7084,0.0,1.0,1.0,9.0,6.5,8.0,2,2.3333333,3.0,7.0,0.89999998,0.0,4.0,0,2.0,8.5,1,3.3333333,-0.27583534,24KPR2734N
7085,0.0,1.0,0.0,9.0,6.0,7.0,2,3.6666667,1.5,4.0,0.89999998,0.0,3.0,0,2.0,8.0,3,3.6666667,0.987818,24KPR2735M
7086,0.0,1.0,1.0,9.25,6.0,7.0,1,5.3333335,2.0,6.3333335,0.5,0.0,5.5,0,2.0,8.333333,2,2.6666667,0.73719543,24KPR2736L
7087,0.0,1.0,0.6,8.75,6.0,7.0,2,5.3333335,1.0,4.3333335,0.89999998,0.5,5.5,0,2.0,8.0,2,3.3333333,0.33026871,24KPR2737K
7088,0.0,1.0,0.0,9.75,6.0,7.0,2,1.6666666,3.0,5.0,0.89999998,0.0,3.5,0,2.0,8.5,2,4.3333335,0.9009999,24KPR2738J
7089,0.0,1.0,0.5314285779,11.0,6.3333335,7.666666499999999,2,2.0,1.0,6.5,0.5,0.2,2.0,1,2.0,10.0,1,4.3333335,-0.464733,24KPR2739I
7090,0.0,1.0,300.2,9.0,6.75,7.0,1,5.0,4.0,5.0,0.89999998,0.1,3.0,0,1.0,9.666667,1,0.66666669,0.42276806,24KPR2740Y
7091,0.0,1.0,0.48000000099999995,11.25,6.0,8.0,2,2.6666667,1.3333334,2.65,0.89999998,0.15,5.0,0,3.0,10.25,2,3.6666667,-0.38245308,24KPR2743V
7092,0.0,1.0,0.85,8.833333,6.0,7.0,2,5.6666665,0.5,7.0,0.89999998,0.15,4.0,0,2.0,7.75,2,1.0,0.21689457,24KPR2744U
7093,0.0,1.0,0.9,9.666667,6.583333500000001,7.0,2,9.333333,1.0,10.333333,0.89999998,0.25,9.666667,0,2.0,8.2222223,2,8.666667,-1.1021281,24KPR2745T
7094,0.0,1.0,200.4,9.06875,8.5,10.0,2,2.3333333,1.0,3.6,0.89999998,0.0,2.95,0,2.0,10.0,1,0.0,1.1381525,24KPR2746S
7095,0.0,1.0,0.3,10.333333,6.1999998,8.0,2,7.0,2.0,3.0,0.89999998,0.0,8.0,0,2.0,9.583333,2,8.0,0.70353216,24KPR2749P
7096,0.0,1.0,300.266666669,9.0,6.0,7.0,2,4.0,1.0,5.0,0.89999998,0.0,3.5,0,4.0,8.0,2,3.0,-0.41905653,24KPR2750E
7097,0.0,1.0,0.8,9.0,7.25,7.5,2,3.0,201.9,4.0,0.40000001,0.0,2.0,0,0.0,9.0,1,0.66666669,0.74167633,24KPR2751D
7098,0.0,1.0,0.65,10.25,9.0,7.0,2,1.6666666,1.0,5.0,0.89999998,0.0,4.5,0,2.0,9.25,2,4.6666665,-0.025905043,24KPR2752C
7099,0.0,1.0,300.233333334,9.0,6.0,7.0,2,14.5,0.66666669,15.0,0.89999998,0.05,6.5,0,3.0,8.0,2,5.5,-0.065191686,24KPR2753B
7100,0.0,1.0,100.7,9.0,6.0,7.0,2,12.5,0.5,6.0,0.89999998,0.1,12.0,0,4.0,8.1000004,3,6.5,-0.12871778,24KPR2754A
7101,0.0,1.0,0.8,9.0,6.0,7.0,2,0.0,1.0,2.975,0.5,0.2,2.5,0,1.0,8.0,2,3.5,0.77838469,24KPR2755Z
7102,0.0,1.0,0.9,9.5,6.0,7.0,2,2.0,1.0,3.0,0.89999998,0.0,4.0,0,1.0,8.4166667,1,1.5,0.76917505,24KPR2756Z
7103,0.0,1.0,0.45,11.0,12.0,7.0,2,3.0,1500.1,3.1133333500000004,0.40000001,0.2,5.0,0,0.0,12.0,1,1.0,0.00062143803,24KPR2759W
7104,0.0,1.0,50.55,9.75,6.74874992,7.5,2,2.0,251.55,5.0,0.40000001,0.0,4.0,0,0.0,9.0,1,4.5,0.39213133,24KPR2760L
7105,0.0,1.0,0.7,9.0,6.0,7.0,2,4.0,1.0,2.0,0.89999998,0.3,7.0,0,2.0,8.0,1,2.0,-0.023716692,24KPR2761K
7106,0.0,1.0,999.0,9.0,8.5,7.0166667,2,1.5,102.35,2.82666665,0.89999998,0.0,3.0,0,0.0,8.0,2,2.0,0.24385178,24KPR2762J
7107,0.0,1.0,1.0,9.5,6.0,7.0,2,3.5,501.25,2.0,0.8999999800000003,0.0,4.0,0,0.0,8.5,2,3.0,0.27062041,24KPR2764H
7108,0.0,1.0,100.35,10.0,6.599999900000001,7.0,2,7.0,1449.85,4.5,0.89999998,0.1,5.0,0,0.0,8.0,1,5.0,1.0408679,24KPR2765G
7109,0.0,1.0,0.5,9.5,6.25,7.0,1,3.5,152.8,2.0,0.89999998,0.0,5.5,0,0.0,8.0,1,3.5,-0.87433577,24KPR2766F
7110,0.0,1.0,999.0,9.5,6.5,7.561666679999999,2,5.0,166.5,3.0,0.89999998,0.0,4.0,0,6.0,8.0,2,0.5,0.15943575,24KPR2767E
7111,0.0,1.0,200.5,8.0,6.26047626,7.444444299999999,1,1.0,2001.0,4.0,0.89999998,0.0,2.0,0,1.0,8.79055558,3,3.0,0.3016983,24KPR2768D
7112,0.0,1.0,0.0,9.09321422,6.666666499999999,7.0,2,1.0,0.5,4.41666667,0.89999998,0.0,2.8,0,2.0,8.0,2,4.0,-0.33363572,24KPR2769C
7113,0.0,1.0,1.0,9.16888885,7.0,10.0,1,5.0,50.383333334,3.0,0.89999998,0.0,4.0,0,0.0,8.666667,2,3.0,-1.3700097,24KPR2770S
7114,0.0,1.0,1.0,9.0,6.0,7.0,1,4.0,1.0,2.67500002,0.89999998,0.0,4.0,0,2.0,8.633333600000002,2,2.0,-1.3706194,24KPR2771R
7115,0.0,1.0,0.5,9.313690470000001,6.165476180000001,7.5066665200000005,1,4.0,2.5,12.0,0.89999998,0.0,4.280000070000001,0,2.0,8.3219048,1,3.0,-0.51771343,24KPR2772Q
7116,0.0,1.0,0.0,9.666667,6.31773805,7.0,1,5.0,2497.5,4.0,0.89999998,0.0,7.0,0,2.0,8.0,2,2.0,-0.55221117,24KPR2773P
7117,0.0,1.0,200.5,9.0,7.55,7.0,2,4.0,1.1,3.0,0.8999999800000003,0.0,5.0,0,0.0,8.0,2,2.0,-0.51609349,24KPR2774O
7118,0.0,1.0,100.5,9.000714219999999,9.0,8.0,2,4.0,1.5,9.0,0.89999998,0.1571428575,5.94726191,0,4.0,8.333333,2,9.0,-0.59710276,24KPR2775N
7119,0.0,1.0,1.0,10.0,6.0,7.0,2,6.0,0.0,7.0,0.5,0.0,7.0,0,2.0,8.0,1,9.0,-1.5546128000000001,24KPR2776M
7120,0.0,1.0,0.7,9.5,6.0,7.43422614,1,8.0,2298.1,9.0,0.89999998,0.0,6.0,0,0.0,8.0,1,4.0,0.77020681,24KPR2777L
7121,0.0,1.0,1.0,9.0,6.0,7.0,2,6.0,2.0,7.0,0.89999998,0.0,9.0,0,3.0,8.0,2,8.0,-0.98583376,24KPR2778K
7122,0.0,1.0,0.0,9.0,6.0,7.0,1,4.0,0.0,6.0,0.89999998,0.0,3.0,0,2.0,8.0,2,6.0,-0.704413,24KPR2779J
7123,0.0,1.0,1.0,9.0,6.0,7.0,1,6.0,500.5,7.0,0.89999998,0.0,4.0,0,2.0,8.33571424,2,6.0,-1.0863738,24KPR2780Z
7124,0.0,1.0,1.0,10.0,6.26547618,6.0,1,4.0,1.5,2.0,0.89999998,0.0,5.0,0,2.0,8.666667,2,2.0,-1.5549680000000001,24KPR2781Y
7125,0.0,1.0,0.0,8.91461315,6.5,7.0,2,8.0,2.0,12.0,0.5,0.0,7.61607145,0,2.0,8.0,2,6.0,0.18896812,24KPR2783W
7126,0.0,1.0,0.0,9.0,6.0,7.0,2,6.0,201.28333333999998,4.0,0.5,0.0,9.0,0,0.0,8.0,2,5.0,0.33462414,24KPR2784V
7127,0.0,1.0,0.716666676,9.0,6.0,7.0,2,6.0,1.25,8.0,0.89999998,0.2,5.0,0,4.0,8.0,2,7.0,-0.24500553,24KPR2785U
7128,0.0,1.0,1.0,9.0,6.0,7.0,1,8.0,1.0,5.46666665,0.89999998,0.0,8.0,0,2.0,8.0,3,3.0,0.60549325,24KPR2786T
7129,0.0,1.0,999.0,9.1999998,6.0,7.0,1,7.0,1.0,6.0,0.89999998,0.0,13.0,0,2.0,8.333333,3,7.0,-0.13522847,24KPR2787S
7130,0.0,1.0,1.0,10.0,6.0,7.0,2,4.0,0.0,7.0,0.89999998,0.0,4.0,0,2.0,8.5,2,8.0,-1.6339133,24KPR2788R
7131,0.0,1.0,1.0,9.29976207,6.32430554,7.0,1,1.0,2.0,4.0,0.89999998,0.0,4.380000010000001,0,2.0,8.0,3,5.0,-1.2110961999999998,24KPR2789Q
7132,0.0,1.0,1.0,9.0,6.0,7.51107159,1,5.0,1.43333332,8.0,0.89999998,0.0,4.0,0,0.0,8.5,2,5.0,-0.69941288,24KPR2790F
7133,0.0,1.0,1.0,9.17270822,7.888888799999999,7.113650799999999,2,4.0,0.0,4.23333333,0.89999998,0.0,5.59952378,0,4.0,8.0,2,7.0,-0.013665624,24KPR2791E
7134,0.0,1.0,0.75,9.0,6.5,7.666666499999999,2,3.0,0.0,3.0,0.89999998,0.1,2.0,0,1.0,8.552978079999999,2,5.0,-1.4956962,24KPR2792D
7135,0.0,1.0,1.0,9.0,7.0,7.1666668,2,2.0,0.0,3.11666667,0.89999998,0.0,2.0,0,1.0,8.57999977,2,4.0,0.36749299999999996,24KPR2793C
7136,0.0,1.0,1.0,9.5,6.0,7.616666700000001,2,1.0,1.0,4.0,0.89999998,0.0,4.0,0,2.0,8.49333324,2,4.0,0.33930182,24KPR2794B
7137,0.0,1.0,1.0,9.17833334,6.599999900000001,7.258174599999999,2,4.0,1.5,7.0,0.89999998,0.0,5.46666665,0,2.0,9.0,2,6.0,-0.4042097,24KPR2795A
7138,0.0,1.0,1.0,9.0,6.8969842,7.0,1,4.0,1.3333334,5.0,0.89999998,0.0,5.0,0,3.0,8.0,2,5.0,-0.73824686,24KPR2796Z
7139,0.0,1.0,150.55,9.0,6.0,7.0,1,4.0,3.0,6.406666659999999,0.89999998,0.0,8.0,0,2.0,7.885952379999999,2,9.0,0.22621596,24KPR2797Z
7140,0.0,1.0,100.6,12.0,6.34291668,7.0,1,5.0,2.0,5.0,0.89999998,0.0,4.0,0,2.0,8.0,2,3.0,-0.19015858,24KPR2798Y
7141,0.0,1.0,200.4,9.0,6.315166710000001,7.5,2,3.0,4.0,3.9666666399999997,0.89999998,0.2,5.0,0,2.0,8.0,2,3.0,0.059652320999999994,24KPR2799X
7142,0.0,1.0,100.5,9.333333,6.0,7.0,2,10.0,2.5,3.0,0.89999998,0.0,9.0,0,2.0,9.333333,1,3.0,-0.28417462,24KPR2800W
7143,0.0,1.0,1.0,9.0,6.0,7.0,2,5.0,4.0,8.0,0.89999998,0.0,3.0,0,2.0,8.0,3,5.0,0.46642137,24KPR2801V
7144,0.0,1.0,0.633333334,9.0,6.0,7.0,1,6.0,1.0,9.0,0.89999998,0.0,9.0,0,3.0,8.0,2,8.0,-1.237693,24KPR2802U
7145,0.0,1.0,0.33333334,9.103321650000002,6.0,7.0,1,5.0,1.6666666,7.0,0.2,0.0,6.8261904200000005,0,3.0,9.0,3,8.0,-1.2436624,24KPR2803T
7146,0.0,1.0,0.0,9.0,6.0,7.0,1,8.0,575.46666666,5.0,0.89999998,0.0,6.0,0,0.0,8.5,3,3.0,0.07844542,24KPR2804S
7147,0.0,1.0,1.0,9.0,6.0,7.267015949999999,1,6.0,2.0,5.0,0.89999998,0.0,7.0,0,3.0,8.0,2,2.0,-0.69027656,24KPR2805R
7148,0.0,1.0,1.0,9.0,6.0,7.0,1,7.0,1.5,9.0,0.89999998,0.0,8.0,0,2.0,8.0,2,10.0,-0.59238034,24KPR2806Q
7149,0.0,1.0,1.0,9.25,6.0,7.0,1,6.0,1.0,4.0,0.89999998,0.0,10.0,0,2.0,8.5,2,10.0,-0.09867367099999999,24KPR2807P
7150,0.0,1.0,0.0,9.2,8.5,7.666666499999999,1,5.0,0.0,2.9,0.89999998,0.0,4.22142856,0,2.0,8.0,2,3.0,0.97101766,24KPR2808O
7151,0.0,1.0,0.0,9.333333,6.0,9.0,1,4.0,51.15,7.15714288,0.89999998,0.0,11.0,0,0.0,8.0,2,10.0,-0.31969735,24KPR2809N
7152,0.0,1.0,0.0,9.74749994,8.428571699999999,9.0,1,6.0,1.0,4.0,0.89999998,0.0,5.15833335,0,1.0,8.25755357,2,5.0,0.24198268,24KPR2810C
