,cistern,workingComputers,directivesTeachers,classSize_5,roomQuality,mt_readTeachers,carrMagisterial,meanAge_2,classSize_6,students1,nivelCarrMagis,sexRatio_students,mt_speakStaff,meanAge_3,classSize_prim,graduateTeachers,margina,mt_readStaff,totalGirls,totalTeachers,preschoolAttendance,disabilitiesStudents,extraFacilities,safety,p_mat_std,cct
105,1.0,0.8870967750000001,1.0,6.3333335,1.8,0.0,0.0,8.2158728,7.0,8.571428300000001,0.0,0.06341467099999999,0.0,9.578461599999999,5.9166669999999995,0.240000001,2,0.0,19.428572,0.0,0.0,0.0,0,1,-1.6971211,07DPB1013Z
106,0.0,1.0,1.0,5.8000002,1.6,1.0,0.0,7.3347955,7.0,9.8571424,0.0,0.10836269999999999,0.2857143,8.521043800000001,8.416666000000001,0.0,1,0.2857143,21.714285,0.5714286,0.61121416,0.0,0,1,-1.44862,07DPB1014Z
107,1.0,0.35,1.0,5.1666665,1.8,0.0,0.85714287,7.8134918,5.4000001,6.714285899999999,1.7142857,0.1862582,0.0,8.5887756,5.4000001,0.5083333379999999,2,0.0,13.571428,0.0,0.54081631,0.0040816325,1,2,-1.5567033000000001,07DPB1029A
108,0.0,0.725,1.0,5.0,1.4,0.0,0.0,8.3753557,5.6666665,9.2857141,0.0,0.11866155,0.0,9.3047619,6.8333330000000005,0.275,3,0.0,15.428572,0.0,0.19920635,0.0,1,0,-1.6226456,07DPB1030Q
109,0.0,0.46904762499999997,1.0,4.1428571000000005,1.6,0.0,0.14285715,7.4816327000000005,3.8571428999999995,5.2857141,0.14285715,0.10604499,0.0,8.6479588,4.8333335,0.046666668,4,0.0,16.857143,0.0,0.85833335,0.0,1,0,-1.0780048,07DPB1031P
110,0.0,1.0,1.0,28.0,1.0,1.0,0.0,7.25,7.0,12.0,0.0,0.079999998,0.75,8.2105265,17.833334,0.33333334,2,0.75,50.0,3.0,0.0,0.0,2,1,-1.0897691999999999,07DPB1377H
111,0.0,0.85,1.0,1.0,2.0,0.1,0.0,7.666666499999999,1.0,5.0,0.0,0.40000001,0.0,10.666667,3.6666667,0.48333333599999995,5,0.0,10.0,0.0,0.0,0.0,1,0,-1.2271999,07DPB1506L
112,1.0,0.6500000029999999,1.0,6.0,1.4,0.0,0.0,8.0,5.0,2.0,0.0,0.07692308,0.0,8.875,5.8333335,0.2205952409,2,0.0,13.0,0.0,1.0,0.0,1,0,-1.7483213,07DPB1835D
113,0.0,0.883333331,1.0,4.0,1.8,0.0,0.0,7.1071429,3.0,3.75,0.0,0.1360819,0.0,8.159226400000001,3.7916667,0.525,4,0.0,13.25,0.0,0.5,0.0,0,0,-1.7780685,07DPB1836C
114,0.0,0.640000001,1.0,9.75,1.4,0.78571427,0.041666668,7.3422065000000005,9.0,14.25,0.041666668,0.14491378,0.45833334,8.7613783,12.404762,0.42857143,1,0.45833334,28.625,1.75,0.5903845999999999,0.0,1,1,-0.94943887,07DPB1837B
115,0.0,0.4625,1.0,11.5,2.0,1.0,0.0,7.4580421,9.0,14.0,0.0,0.14358108,0.25,8.944444699999998,11.083333,0.0,2,0.25,34.5,0.5,1.0,0.0,1,0,-0.58836395,07DPB1851V
116,1.0,0.55,1.0,6.0,2.0,1.0,0.0,7.6441603,4.7779761999999995,9.625,0.0,0.29637772,0.1875,9.1696701,5.390277870000001,0.0,1,0.1875,14.125,0.375,0.1,0.0,2,1,-1.8412403999999998,07DPB1880Q
117,0.0,0.466666669,1.0,6.0,1.6,1.0,0.0,9.181818,7.0,4.0,0.0,0.19047619,0.5,9.363636,8.0,0.0,1,0.5,21.0,1.0,0.0,0.0,2,0,0.34050834,07DPB2055F
118,1.0,0.787450983,1.0,18.0,1.0,0.86250001,0.045833334,7.8410459,14.25,28.875,0.045833334,0.16072831,0.69166666,8.9975519,21.041666,0.26249999,2,0.69166666,58.0,4.125,0.0,0.0,1,0,-0.01804544,07DPB2062P
119,0.0,0.672307694,1.0,3.0,1.54,0.0,0.0,7.400000099999999,4.0,6.0,0.0,0.125,0.0,8.0,3.5,0.3375,2,0.0,8.0,0.0,1.0,0.0,0,0,-0.91161382,07DPB2065M
120,0.0,0.7400000010000001,1.0,3.375,1.6199999999999999,0.0,0.0,7.9953375,3.2857144,5.375,0.0,0.11260822,0.0,9.2038689,4.2857141,0.1,1,0.0,13.125,0.0,0.017857144,0.0,1,0,-1.2603818000000002,07DPB2076S
121,0.0,0.683333334,1.0,7.0,1.6,0.0,0.0,7.3076925,9.0,12.0,0.0,0.22727273,0.0,8.8888893,11.333333,0.0,1,0.0,22.0,1.0,1.0,0.0,1,0,-1.1326228,07DPB2098D
122,0.0,0.516666668,1.0,11.0,1.6,1.0,0.66666669,7.8571429,10.0,20.0,0.66666669,0.32258064,0.66666669,9.5384617,13.666667000000002,0.5,1,0.66666669,31.0,2.0,0.15000001,0.0,2,0,-0.97906208,07DPB2113F
123,1.0,0.9056410280000001,1.0,18.0,1.6,1.0,0.2,7.837837700000001,16.0,38.0,0.80000001,0.13432837,0.80000001,9.0975609,28.5,0.0,3,0.80000001,67.0,4.0,0.63157892,0.0,2,2,-0.41467953,07DPB2117B
124,0.0,0.727500003,1.0,6.0,2.0,0.0,1.0,8.75,4.0,4.0,1.0,0.25,0.0,8.0,4.8333335,0.6,1,0.0,16.0,0.0,1.0,0.034482757999999995,1,1,-1.233732,07DPB2119Z
125,0.0,0.566666669,1.0,7.0,1.2,1.0,0.0,8.3846149,8.0,15.0,0.0,0.057142857000000005,0.5,9.625,10.5,0.0,1,0.5,35.0,1.0,0.0,0.0,1,0,-1.6568483,07DPB2121O
126,0.0,0.7409090880000001,1.0,3.625,1.6,0.0,0.0,7.291666499999999,2.6666667,4.375,0.0,0.24727184,0.0,8.560416199999999,3.3611112000000003,0.016666667,1,0.0,7.25,0.0,0.0,0.0,0,0,-1.0659238000000002,07DPB2124L
127,0.0,1.0,0.0,25.0,1.8,1.0,0.0,7.579999900000001,18.0,34.0,0.0,0.13,0.71428573,9.0,28.333334000000004,0.0,2,0.71428573,100.0,5.0,1.0,0.0,3,0,0.73446971,07DPB2127I
128,0.0,0.6966666690000001,1.0,8.25,1.42,0.3125,0.041666668,7.5447931,8.0,12.375,0.16666667,0.12539536,0.20833334,8.7122011,10.270833999999999,0.0625,1,0.20833334,33.75,1.625,0.0,0.0048076925,1,2,-0.8628148999999999,07DPB2138O
129,0.0,1.0,1.0,7.3,1.4,1.0,0.0,7.666666499999999,6.175,12.0,0.0,0.20833333,0.5,9.0769234,8.83888888,0.0,1,0.5,24.0,1.0,0.0,0.022222223,3,0,-1.4645549999999998,07DPB2141B
130,0.0,0.760000002,1.0,4.2375,1.8,0.0,0.0,7.6554112000000005,4.269642849999999,8.0,0.0,0.14939228,0.0,8.720237699999998,5.461011940000001,0.125000003,1,0.0,13.875,0.0,0.0,0.0,2,1,-1.3372543,07DPB2142A
131,0.0,0.5,1.0,29.0,1.2,0.76249999,0.081249997,7.405862299999999,25.125,32.125,0.081249997,0.082854256,0.61875004,8.643569,30.416665999999996,0.21041667,1,0.61875004,92.5,4.25,0.7607134,0.0013661201999999998,3,4,0.11529806,07DPB2145Y
132,0.0,1.0,0.0,25.0,1.8,1.0,0.18181819,7.3400002,25.0,54.0,0.45454547,0.053333335,0.81818181,9.555555300000002,27.833334000000004,0.22222222,1,0.81818181,150.0,9.0,0.5,0.08118081099999999,4,6,-1.0192411,07DPB2150J
133,0.0,0.7666666679999999,1.0,7.125,1.0,1.0,0.0625,7.688023599999999,7.5,14.125,0.0625,0.15622173,0.25,8.961580300000001,9.479167,0.25,1,0.25,25.125,0.5,0.34036797,0.0024038462,0,1,-0.85672736,07DPB2158B
134,0.0,0.6725490219999999,1.0,12.0,1.8,1.0,0.0,8.199999799999999,3.0,13.0,0.0,0.13043478,0.5,9.1000004,8.333333,0.3208333297,2,0.5,23.0,0.0,0.0,0.0,0,0,-1.6038084,07DPB2172V
135,0.5,0.65666667,1.0,13.0,1.6,1.0,0.0,7.75,11.0,24.0,0.0,0.19607843,0.25,9.166667,19.5,0.0,1,0.25,51.0,1.0,1.0,0.0,1,3,-0.80808783,07DPB2208T
136,0.0,0.48000000600000003,1.0,21.0,1.0,1.0,0.0,7.090909,9.0,15.0,0.0,0.21428572,0.75,8.2777777,15.5,0.33333334,1,0.75,42.0,3.0,1.0,0.0,1,1,-0.59592324,07DPB2216B
137,0.0,0.791666667,1.0,9.25,1.8,0.625,0.0,7.3100648,7.625,11.25,0.0,0.16754079,0.3125,8.4894934,9.5,0.5,1,0.3125,24.125,1.0,0.33327922,0.0025510204,1,2,-1.3448451000000001,07DPB2248U
138,0.0,0.6666666689999999,1.0,11.0,1.2,1.0,0.0,8.0,6.0,13.0,0.0,0.26666668,0.5,9.3999996,10.0,0.0,1,0.5,30.0,1.0,0.84615386,0.0,1,0,-1.6955171999999998,07DPB2249T
139,0.0,0.31333333499999994,1.0,3.0,1.2,0.0,0.0,8.333333,2.0,7.0,0.0,0.14285715,0.0,8.0,3.5,0.24642857199999998,1,0.0,7.0,0.0,0.0,0.0,1,0,-1.9657023,07DPB2283Z
140,1.0,0.475,1.0,6.0,2.0,0.0,1.0,7.5,4.0,9.0,1.0,0.16666667,0.0,8.8000002,6.1666665,0.7,1,0.0,12.0,0.0,0.0,0.0,1,2,-1.4887078,07DPB2286X
141,1.0,1.0,1.0,4.0,1.6,0.0,0.0,8.0,2.30416667,7.0,0.0,0.44444445,0.0,9.333333,4.8267858100000005,0.351428575,1,0.0,9.0,0.0,0.0,0.0,0,0,-1.2621188,07DPB2288V
142,0.0,0.55,1.0,6.0,1.6600000000000001,0.0,0.0,7.166666499999999,2.0,4.0,0.0,0.0625,0.0,8.0,4.5,0.221428572,1,0.0,16.0,0.0,1.0,0.037037037,0,0,-0.900307,07DPB2292H
143,0.0,0.4,1.0,5.0,1.8,0.0,0.5,8.3929243,4.0,9.125,2.0,0.11727747,0.0,9.757936500000001,6.733333099999999,0.6625,1,0.0,20.75,0.0,0.12878788,0.0048076925,1,0,-0.95997685,07DPB2302Y
144,0.0,0.587142861,1.0,5.0,1.4,0.0,0.0,9.333333,5.0,13.0,0.0,0.041666668,0.0,8.7142859,6.1666665,0.29857142999999997,1,0.0,24.0,0.0,0.0,0.0,2,3,-1.794416,07DPB2320N
145,0.0,0.65,1.0,4.125,1.2,0.0,0.0,8.1583328,3.6666667,6.0,0.0,0.20365484,0.0,9.333333,5.5555558,0.1041666668,1,0.0,13.0,0.0,0.0,0.0,3,6,-1.3730913,07DPB2326H
146,0.0,0.94117647,1.0,13.0,1.0,1.0,0.0,7.4375,10.0,19.0,0.0,0.24324325,0.66666669,9.0,13.833332999999998,0.5,2,0.66666669,37.0,2.0,1.0,0.0,1,0,-0.57753795,07DPB2334Q
147,0.0,0.630000001,1.0,3.375,1.56,0.0,0.0,7.7062502,3.375,4.125,0.0,0.20996018,0.0,8.9645834,3.6875,0.0,1,0.0,11.375,0.0,0.0,0.0,0,2,-0.90510708,07DPB2337N
148,0.0,1.0,1.0,9.25,2.0,0.66666669,0.70833337,7.327404,8.25,13.875,1.875,0.12112062,0.39583334,8.533986099999998,11.208333,0.66666669,1,0.39583334,31.625,1.25,0.48175991,0.0,1,3,-1.5632311,07DPB2338M
149,0.0,0.566666669,1.0,11.0,1.4,1.0625,0.16666667,6.924985400000001,10.5,9.0,0.16666667,0.14007044,0.6875,8.1186075,10.625,0.375,2,0.6875,31.75,1.875,0.85037881,0.0,1,0,-1.6408647,07DPB2344X
150,0.0,0.38333333599999997,1.0,8.0,1.2,1.0,0.0,7.666666499999999,8.0,11.0,0.0,0.18181819,0.5,9.166667,8.666667,1.0,1,0.5,22.0,1.0,0.81818181,0.0,0,1,-1.442053,07DPB2364K
151,0.0,0.65,1.0,5.0,2.0,0.0,0.0,7.333333500000001,3.6630952300000006,9.0,0.0,0.33333334,0.0,9.0,5.24652782,0.1,1,0.0,12.0,0.0,0.77777779,0.0,1,0,-1.2814922,07DPB2370V
152,0.0,0.3875,1.0,3.25,1.44,0.0,0.375,8.022768,3.25,6.875,0.625,0.1760101,0.0,8.9333334,4.1875,0.7592500010000001,1,0.0,10.5,0.0,0.1,0.029000799999999997,1,0,-0.22411621,07DPB2390I
153,0.0,1.0,1.0,3.0,1.6,0.0,0.0,8.166667,2.0,7.0,0.0,0.05882353,0.0,8.75,5.1666665,0.108333334,1,0.0,17.0,0.0,0.0,0.0,0,0,-1.2842029,07DPB2391H
154,0.0,0.625,1.0,2.0,1.4,0.0,0.0,8.666667,2.0,7.0,0.0,0.2857143,0.0,9.6000004,4.8333335,0.08833333410000001,1,0.0,14.0,0.0,0.0,0.0,1,0,-1.8384879,07DPB2402X
155,0.0,0.9083333339999999,1.0,3.0,1.26,0.0,0.0,8.253399799999999,1.0,7.5,0.0,0.17331801,0.0,9.792758000000001,5.6666665,0.250833335,1,0.0,15.625,0.0,0.0,0.0,0,0,-1.4217211,07DPB2407S
156,0.0,0.7623809579999999,1.0,5.0,1.2,1.0,0.0,7.1999998,9.0,14.0,0.0,0.12,0.5,8.8888893,8.166667,0.0,1,0.5,25.0,1.0,0.5,0.0,1,4,-1.4588416000000002,07DPB2409Q
157,1.0,1.0,0.125,28.9375,1.0,0.94999999,0.27108136,7.498783099999999,28.125,32.875,0.40575397,0.076702885,0.64484125,8.5743952,26.5,0.49761906,3,0.64484125,94.875,5.375,0.61149418,0.0,1,1,-0.69309795,07DPB2412D
158,1.0,0.316428572,0.0,25.0,1.6,1.0,0.2857143,7.5714288,28.0,27.0,0.42857143,0.13636364,0.2857143,8.666667,25.0,0.0,2,0.2857143,66.0,2.0,0.7037036999999999,0.0,1,0,0.44966486,07DPB2429D
159,1.0,1.0,0.0,39.0,1.2,1.0,0.0,7.3589744999999995,31.0,32.0,0.0,0.11214953,0.625,8.795918499999999,33.75,0.0,2,0.625,107.0,5.0,1.0,0.0,2,2,-0.96884817,07DPB2431S
160,0.0,1.0,0.25,28.4375,1.2,0.98214287,0.038690478,7.5920606,26.9375,28.625,0.038690478,0.08342237799999999,0.81101191,8.793130900000001,27.59375,0.63928574,2,0.81101191,88.75,6.0,0.71314657,0.00067567569,1,2,-0.35527325,07DPB2433Q
161,1.0,0.16666667,0.0,31.395834000000004,1.0,0.95052081,0.059283089000000004,7.6317182,30.791665999999996,79.375,0.12591912,0.12534869,0.8368565999999998,8.8326368,30.416665999999996,0.34397322,2,0.8368565999999998,217.375,14.875,0.18214285,0.0021830726999999997,1,4,-0.74407697,07DPB2434P
162,0.0,1.0,0.0,41.0,1.4,0.22222222,0.0,7.4333334,41.0,49.0,0.0,0.10869565,0.18181819,8.6557379,32.0,0.33333334,2,0.18181819,138.0,9.0,0.83673471,0.0,1,1,-0.12536728,07DPB2444W
163,0.0,0.75,1.0,9.0,1.0,0.0,0.0,7.727272500000001,10.0,13.0,0.0,0.057142857000000005,0.0,9.75,13.0,0.1514285729,1,0.0,35.0,0.0,0.0,0.0,2,1,-1.5229523999999999,07DPB2457Z
164,0.0,0.7,1.0,17.125,1.2,1.0,0.10416667,7.7793174,15.125,23.75,0.10416667,0.099929281,0.71875,8.778965,19.479166,0.375,1,0.71875,62.375,2.625,0.49243349,0.0,3,1,-0.51164234,07DPB2459Y
165,0.0,0.7037500019999999,0.0,32.1875,1.2,0.64910716,0.025252525,6.996544800000001,33.6875,39.875,0.025252525,0.072994955,0.46227905,8.1991425,32.614582,0.46562502,2,0.46227905,116.0,6.25,0.96100312,0.0,0,1,-1.0045528000000001,07DPB2461M
166,0.0,0.4000000010000001,1.0,20.75,1.6200000000000003,1.0,0.61666667,7.022055099999999,19.125,15.0,1.2416667,0.07328514,0.75416666,8.1652594,18.375,0.625,2,0.75416666,52.0,3.25,0.86909968,0.0,0,0,-0.51996547,07DPB2477N
167,0.0,0.366666669,1.0,10.0,1.0,0.0,1.0,7.266666900000001,21.0,21.0,1.5,0.041666668,0.0,8.9375,17.5,0.66666669,1,0.0,48.0,3.0,0.76190478,0.0095238099,2,2,-1.3037111000000001,07DPB2479L
168,0.4,0.5,0.0,32.75,1.2,1.0,0.093353175,7.1012688,26.6875,27.0,0.17108135,0.039876871,0.86463296,8.1947508,27.760415999999996,0.26636904,1,0.86463296,92.0,7.125,0.86318207,0.0,3,8,-1.1319404,07DPB2485W
169,1.0,0.9130434999999999,0.0,28.0,1.2,1.0,0.0,8.4399996,28.0,30.0,0.0,0.13888889999999998,0.5714286,9.0,27.5,0.5,2,0.5714286,72.0,4.0,0.73333335,0.0,6,4,-1.0958683,07DPB2487U
170,1.0,0.5,0.0,26.0,1.4,1.0,0.2631579,7.671875,26.0,61.0,0.36842105,0.046728972,0.84210527,8.3382349,23.611110999999998,0.375,2,0.84210527,214.0,16.0,0.78688526,0.0,2,6,-0.59204626,07DPB2506S
171,0.0,0.43333333500000004,1.0,7.125,1.48,1.0,0.0,7.483405599999999,6.375,9.75,0.0,0.15736002,0.375,8.5990257,8.0,0.16666667,1,0.375,21.125,0.75,0.65259743,0.0,0,0,-1.3859574,07DPB2511D
172,0.0,0.391666668,1.0,3.375,1.0,0.0,0.5,7.492857000000001,1.0,7.125,0.5,0.11375812,0.0,8.2124996,4.1666665,0.45,1,0.0,12.75,0.0,0.39226192,0.024107142999999998,1,0,-1.0928836000000002,07DPB2513B
173,1.0,0.6146794910000001,0.0,38.9375,1.6,0.75,0.24318182,7.180670699999999,33.9375,52.875,0.36250001,0.069628738,0.55454546,8.314037299999999,33.635418,0.546875,2,0.57727271,151.25,8.0,0.79647291,0.015803397,1,0,-0.052035305999999996,07DPB2517Y
174,0.0,0.55,1.0,3.0,1.48,0.0,0.0,7.5,5.0,11.0,0.0,0.29411766,0.0,9.444444699999998,6.833333500000001,0.0,1,0.0,17.0,1.0,0.90909094,0.0,1,1,-0.4510141,07DPB2536M
175,1.0,1.0,0.375,24.875,1.2,0.93020833,0.09614899,7.3916993,23.75,31.875,0.13642678,0.04304783400000001,0.80094695,8.495230699999999,23.489584,0.5173611,3,0.80094695,107.75,9.0,0.91183281,0.0,4,0,-0.31380108,07DPB2541Y
176,0.0,0.43333333399999996,1.0,9.875,1.0,1.0,0.0,7.7289996,9.625,10.0,0.0,0.05900977599999999,0.5,8.8952103,10.25,0.25,1,0.5,32.875,1.0,0.45535713,0.0,1,1,-0.97998619,07DPB2549Q
177,1.0,0.433333334,1.0,5.0,1.4,0.0,0.0,8.0,3.0,3.0,0.0,0.1,0.0,8.5,3.5,0.06999999999999999,1,0.0,10.0,0.0,1.0,0.0,1,3,-0.85991633,07DPB2555A
178,0.0,0.469047619,1.0,7.0,1.6,1.0,0.0,8.0,5.0,14.0,0.0,0.33333334,0.5,8.8000002,8.166667,0.0,2,0.5,24.0,1.0,1.0,0.0,0,0,-0.22130027,07DPB2569D
179,0.2,1.0,0.5,21.0,1.2,0.71041667,0.51607144,7.3516359,19.625,32.375,0.92559522,0.092426226,0.60119051,8.6186867,25.354166,0.47499999,2,0.60119051,70.875,4.625,0.72990823,0.0,0,0,-0.67471451,07DPB2601W
180,0.0,0.6058823559999998,1.0,9.625,2.0,0.16666667,0.0,7.569940600000001,8.75,7.25,0.0,0.14365424,0.0625,8.9097404,8.354167,0.0,2,0.0625,21.375,0.75,0.0,0.0,1,0,-1.8264699,07DPB2611C
181,0.0,0.0,1.0,7.25,1.6,1.0,0.25,7.1735387,7.0,7.75,0.25,0.083461329,0.5,8.3330355,7.708333500000001,0.85714287,2,0.5,23.125,0.875,0.9782985999999999,0.0,0,5,-1.2359283,07DPB2612B
182,0.0,0.8,1.0,7.0,2.0,1.0,0.0,7.1999998,3.0,6.0,0.0,0.13043478,0.5,8.6000004,6.666666499999999,0.0,1,0.5,23.0,1.0,1.0,0.0,0,3,-1.2552079,07DPB2613A
183,0.0,0.422549022,1.0,9.0,1.8,1.0,0.0,7.4444447,4.0,15.0,0.0,0.125,0.5,8.7142859,8.666667,0.0,2,0.5,24.0,1.0,0.86666667,0.0,1,1,-1.24901,07DPB2616Y
184,0.0,0.7,1.0,1.0,1.8,0.0,0.0,7.0,5.0,12.0,0.0,0.06666667,0.0,10.0,5.0,0.5416666689999999,1,0.0,15.0,0.0,0.0,0.0,1,0,-0.82772017,07DPB2618W
185,0.0,0.6666666689999999,1.0,6.875,1.4,0.75,0.75,7.1289682,6.0,6.125,0.75,0.1710479,0.1875,8.3664684,6.375,1.0,1,0.1875,19.625,0.5,0.0,0.0,1,2,-1.2636126,07DPB2621J
186,0.0,0.46153846400000004,1.0,6.625,1.2,1.0,0.0,7.0891366,6.375,7.125,0.0,0.075830124,0.4375,8.148611099999998,6.875,0.71428573,2,0.4375,17.0,0.875,1.0,0.0,2,0,-1.1041188999999998,07DPB2627D
187,1.0,0.7995623779999999,0.375,28.25,1.4,1.0,0.46875,6.971140400000001,27.75,33.75,0.859375,0.066640206,0.82366073,8.127841900000002,28.697915999999996,0.80297619,4,0.82366073,84.25,5.75,0.80093694,0.0,2,6,-0.67357707,07DPB2628C
188,0.4,0.41727273,1.0,6.625,1.2,0.9375,0.3125,7.6176767000000005,5.875,6.875,0.9375,0.17378664,0.5,8.6687498,6.4791665,0.125,1,0.5,13.5,1.125,0.875,0.045934744000000007,1,3,-0.076343708,07DPB2630R
189,1.0,0.0,1.0,5.0,1.2,1.0,1.0,8.7058821,8.0,15.0,1.0,0.14285715,0.5,9.941176400000002,11.166667,1.0,3,0.5,35.0,1.0,0.80000001,0.11940298,1,1,-0.51129508,07DPB2647R
190,0.0,0.556410259,1.0,5.0,1.4,0.0,0.0,7.333333500000001,2.0,15.0,0.0,0.07692308,0.0,8.928571699999999,8.166667,0.433333338,3,0.0,26.0,0.0,0.0,0.081632651,1,6,-0.80785626,07DPB2648Q
191,0.0,0.7779487250000001,1.0,16.0,1.48,1.0,0.0,8.0625,11.0,21.0,0.0,0.13043478,0.66666669,8.7142859,14.333332999999998,0.0,1,0.66666669,46.0,2.0,0.80952382,0.0,1,5,-1.3885756,07DPB2650E
192,0.0,0.47380952700000006,1.0,5.25,1.4,0.0,0.0,7.1577382,5.125,7.125,0.0,0.08455514199999999,0.0,8.132143,5.5833335,0.266666669,2,0.0,13.625,0.0,0.44270834,0.0,1,6,-1.224948,07DPB2656Z
193,1.0,0.580769229,1.0,15.375,1.0,0.97500002,0.0,7.444803200000001,15.625,14.25,0.0,0.05327668,0.75625002,8.5098629,14.895832999999998,0.23333333,3,0.75625002,43.125,3.25,0.94908029,0.0029799915,3,1,-0.52982587,07DPB2663I
194,1.0,0.679761904,0.125,29.125,1.4,1.0,0.32922979999999996,6.9837284,29.125,47.875,0.68345958,0.072184309,0.90827024,8.0495396,27.114582000000002,0.59640151,4,0.90827024,132.125,10.0,0.84571528,0.0015120967000000001,2,6,-0.33328307,07DPB2751C
195,0.0,0.0,1.0,9.0,1.8,1.0,1.0,6.666666499999999,8.0,8.0,1.5,0.039999999,0.5,7.833333500000001,7.166666499999999,1.0,1,0.5,25.0,1.0,0.0,0.0,1,5,-1.2669848,07DPB2897X
196,1.0,1.0,0.0,24.666666,2.0,0.0,0.05882353,7.552083500000001,31.5,69.0,0.23529412,0.08510638,0.0,9.162790300000001,35.430557,0.06666667,2,0.0,282.0,15.0,0.0,0.0040404042,3,5,0.41926226,07DPB2919S
197,0.0,0.4,1.0,5.0,1.4,1.0,0.0,7.1999998,4.0,9.0,0.0,0.125,0.5,8.0,7.166666499999999,0.0,2,0.5,24.0,1.0,1.0,0.0,3,0,-0.75252301,07DPB2921G
198,0.0,0.0,1.0,4.25,1.2,0.0,0.0,7.645833500000001,3.5,4.375,0.0,0.16718605,0.0,9.1961308,4.75,0.066666669,2,0.0,13.75,0.0,0.60357141,0.0,0,2,-0.95024991,07DPB2924D
199,0.0,0.528260869,1.0,4.5,1.0,1.0,0.125,7.1690474,5.625,7.25,0.125,0.15017718,0.0625,8.5367556,5.7291665,0.0,2,0.0625,18.0,0.125,0.16562501,0.0,0,0,-1.1177008999999998,07DPB2926B
200,0.0,0.802521015,1.0,17.0,1.8,1.0,0.76249999,7.244082000000001,13.875,22.875,2.3062501,0.09810186900000001,0.75625002,8.191825900000001,19.041666,0.6875,4,0.75625002,55.375,3.125,0.75593448,0.0044515673,0,2,-0.26363826,07DPB2927A
201,1.0,0.7592424299999999,1.0,6.0,1.8,1.0,1.0,7.6923075,5.0,10.0,1.3333334,0.15789473,0.66666669,8.6499996,12.166667,1.0,4,0.66666669,38.0,2.0,0.60000002,0.0,0,2,-0.51065177,07DPB2930O
202,1.0,0.687096775,1.0,7.0,1.8,1.0,0.0,7.25,10.0,20.0,0.0,0.03125,0.5,9.0,11.166667,1.0,2,0.5,32.0,1.0,0.0,0.0,1,0,-0.52189183,07DPB2967B
203,0.0,0.758333333,0.125,27.9375,1.6,0.60119051,0.36636907,7.6736045,25.125,49.125,1.0178572,0.08517207199999999,0.3981151,8.7929611,29.770834000000004,0.41994047,4,0.3981151,118.125,5.625,0.23598422,0.0,1,5,0.05605286,07DPB2980W
204,0.0,0.5,1.0,5.25,1.6,0.66666669,0.0625,7.9171133000000005,4.875,6.375,0.0625,0.17103973,0.125,9.3280754,5.8333335,0.33333334,1,0.125,18.0,0.375,0.0625,0.0,2,0,-1.8474331999999998,07DPB3007C
205,1.0,1.0,1.0,18.0,1.2,1.0,0.25,8.195121799999999,24.0,36.0,0.25,0.15189873,0.75,9.9230766,28.666665999999996,0.0,1,0.75,79.0,3.0,0.0,0.0,1,4,-0.061597414,07DPB3050R
206,0.0,0.361594203,1.0,3.0,2.0,0.0,0.0,6.666666499999999,4.0,7.0,0.0,0.16666667,0.0,9.0,4.3333335,0.058333334,2,0.0,12.0,0.0,0.0,0.0,1,1,-1.3428508999999997,07DPB3069P
207,0.0,0.5,1.0,7.625,1.6,0.875,0.6875,7.5968747,5.875,8.5,1.8125,0.24677598,0.4375,8.979861300000001,7.895833500000001,0.5,2,0.4375,23.625,1.0,0.52266866,0.0026595744,1,6,-0.89352417,07DPB3074A
208,0.0,0.475,1.0,5.0,2.0,1.0,0.0,7.615384599999999,7.0,10.0,0.0,0.18518518,0.5,8.25,8.666667,0.0,1,0.5,27.0,1.0,0.0,0.0,1,0,-1.5912241000000003,07DPB3079W
209,0.0,0.3,1.0,3.625,1.8,0.0,0.0,7.849999900000001,3.25,4.5,0.0,0.34591278,0.0,9.302083,3.8055556000000004,0.3047619049,1,0.0,9.0,0.0,0.023809524,0.0062500001,2,2,-0.56177783,07DPB3085G
210,0.0,0.7,1.0,7.125,2.0,0.5,0.0,7.0281248,6.875,8.875,0.0,0.07524547,0.25,8.2164774,7.604166499999999,0.25,1,0.25,25.375,1.0,0.78983516,0.0,2,2,-1.5617588,07DPB3100I
211,0.0,0.0,1.0,6.375,1.4,0.85714287,0.0,7.987446799999999,5.0,7.25,0.0,0.092643015,0.375,9.1489582,6.625,0.71428573,2,0.375,25.25,0.875,0.0,0.0,1,0,0.21292686,07DPB3106C
212,0.0,0.75,1.0,4.5,1.64,0.0,0.0,7.1992064,4.5,5.6666665,0.0,0.26806527,0.0,8.3999996,5.5,0.0,1,0.0,11.833333,0.16666667,0.625,0.01010101,1,0,-1.6099917,07DPB3154M
213,0.0,0.8,1.0,3.5,1.54,0.0,0.0,7.891865299999999,3.0,7.333333500000001,0.0,0.20159286,0.0,9.1428566,4.6944447,0.133333334,1,0.0,11.666667,0.0,0.0,0.0,0,0,-0.73807621,07DPB3155L
214,0.0,0.7233333350000001,1.0,10.5,2.0,0.60000002,0.0,8.0389395,11.0,20.333334,0.0,0.10138851,0.25,9.2683659,13.5,0.2,1,0.25,33.0,0.83333331,0.69621211,0.0,1,0,0.29967475,07DPB3157J
