Total,cct
-37.0,22DPB0036W
-37.0,12DPB0944P
-37.0,30DPB1040Y
-37.0,30DPB1192C
-37.0,24DPB0337Q
-37.0,20DPB1728P
-37.0,31DPB0243L
-37.0,21DPB0583C
-37.0,21DPB0759A
-37.0,20DPB1882I
-37.0,21DPB0883Z
-37.0,21DPB0730W
-37.0,21DPB0162U
-37.0,20DPB0776S
-37.0,21DPB0138U
-37.0,31DPB0133F
-37.0,08DPB0007H
-37.0,12DPB0456Z
-37.0,24DPB0222P
-37.0,21DPB0336U
-37.0,07DPB2141B
-37.0,21DPB0473X
-37.0,31DPB0001O
-37.0,30DPB0987C
-37.0,20DPB0630Y
-37.0,08DPB0158N
-37.0,21DPB0432X
-37.0,07DPB2364K
-37.0,30DPB0971B
-37.0,30DPB0968O
-37.0,20DPB2308M
-37.0,20DPB1364Y
-37.0,08DPB0163Z
-37.0,20DPB1609B
-37.0,20DPB1733A
-37.0,12DPB1065R
-37.0,14DPB0097A
-37.0,13DPB0501U
-37.0,30DPB0911N
-37.0,20DPB0151P
-37.0,30DPB0534B
-37.0,13DPB2736V
-37.0,30DPB0427T
-37.0,30DPB0038C
-37.0,30DPB0525U
-37.0,13DPB0656W
-37.0,30DPB0426U
-37.0,18DPB0073N
-37.0,30DPB0834Z
-37.0,30DPB0571F
-37.0,30DPB0494R
-37.0,20DPB0216I
-37.0,30DPB0123Z
-37.0,13DPB0527B
-37.0,18DPB0207M
-37.0,18DPB0026C
-38.0,30DPB1058X
-38.0,13DPB0169E
-38.0,30DPB0759I
-38.0,13DPB0482W
-38.0,26DPB0148W
-38.0,24DPB0378Q
-38.0,13DPB0068G
-38.0,16DPB0294Z
-38.0,20DPB2065G
-38.0,26DPB0088Y
-38.0,21DPB0848U
-38.0,24DPB0121R
-38.0,30DPB1148P
-38.0,30DPB0621X
-38.0,20DPB1962U
-38.0,26DPB0010K
-38.0,21DPB0261U
-38.0,30DPB1137J
-38.0,20DPB2102U
-38.0,18DPB0208L
-38.0,21DPB0858A
-38.0,12DPB1143E
-38.0,12DPB0058A
-38.0,22DPB0052N
-38.0,30DPB0110W
-38.0,30DPB0128V
-38.0,24DPB0015H
-38.0,20DPB0856D
-38.0,20DPB0961O
-38.0,20DPB0824L
-38.0,12DPB0126H
-38.0,30DPB0192W
-38.0,30DPB1260J
-38.0,20DPB2216W
-38.0,27DPB0122N
-38.0,20DPB2158W
-38.0,20DPB1017Q
-38.0,15DPB0222H
-38.0,12DPB0080C
-38.0,30DPB0750R
-38.0,21DPB0179U
-38.0,20DPB2116X
-38.0,14DPB0009Q
-38.0,12DPB0645R
-38.0,13DPB0124I
-38.0,30DPB0561Z
-38.0,21DPB0502B
-38.0,12DPB0816U
-38.0,30DPB1106Q
-38.0,24DPB0211J
-38.0,24DPB0292K
-38.0,20DPB1696N
-38.0,24DPB0254H
-38.0,13DPB0130T
-38.0,30DPB1099X
-38.0,21DPB0484C
-38.0,21DPB0607W
-38.0,13DPB0271S
-38.0,21DPB0685Z
-38.0,20DPB1619I
-38.0,31DPB0283M
-38.0,31DPB2001B
-38.0,18DPB0167B
-38.0,13DPB0633L
-38.0,21DPB0746X
-38.0,22DPB0061V
-38.0,30DPB0775Z
-38.0,21DPB0338S
-38.0,24DPB0169K
-38.0,20DPB1148I
-38.0,21DPB0782B
-38.0,30DPB0599L
-38.0,30DPB0606E
-38.0,21DPB0400E
-38.0,20DPB1876Y
-38.0,30DPB1068D
-38.0,13DPB2709Y
-38.0,07DPB0569Q
-38.0,30DPB0405H
-38.0,04DPB0089L
-38.0,12DPB0770P
-38.0,24DPB0255G
-39.0,20DPB1441M
-39.0,23DPB0138S
-39.0,20DPB1790S
-39.0,23DPB0107Z
-39.0,21DAI0046V
-39.0,30DPB1092D
-39.0,30DPB1096Z
-39.0,12DPB0082A
-39.0,12DPB0990A
-39.0,18DPB0206N
-39.0,24DPB0027M
-39.0,12DPB0688P
-39.0,30DPB0706D
-39.0,30DPB0714M
-39.0,30DPB0049I
-39.0,12DPB0505R
-39.0,12DPB0416Y
-39.0,30DPB0824S
-39.0,13DPB0379J
-39.0,24DPB0089Z
-39.0,30DPB1041X
-39.0,24DPB0176U
-39.0,30DPB0749B
-39.0,30DPB0785G
-39.0,20DPB1767R
-39.0,16DPB0121I
-39.0,18DPB0001U
-39.0,12DPB0259Y
-39.0,13DPB0503S
-39.0,07EPB0175D
-39.0,14DPB0087U
-39.0,07DPB2897X
-39.0,30DPB1268B
-39.0,20DPB0673W
-39.0,14DPB0047T
-39.0,30DPB0626S
-39.0,20DPB0663P
-39.0,30DPB0625T
-39.0,30DPB0678Y
-39.0,14DPB0029D
-39.0,07DPB2334Q
-39.0,21DPB0284E
-39.0,20DPB0607X
-39.0,30DPB1282V
-39.0,21DPB0802Z
-39.0,21DPB0316G
-39.0,21DPB0791J
-39.0,13DPB0532N
-39.0,24DPB0312H
-39.0,04DPB0028Y
-39.0,13DPB0729Y
-39.0,30DPB0925Q
-39.0,20DPB0491N
-39.0,30DPB0927O
-39.0,31DPB0235C
-39.0,30DPB0519J
-39.0,31DPB2031W
-39.0,20DPB0358G
-39.0,21DPB0660R
-39.0,14DPB0088T
-39.0,12DPB0040B
-39.0,20DPB0230B
-39.0,24DPB0362P
-39.0,21DPB0084G
-39.0,21DPB0083H
-39.0,30DPB0149H
-39.0,08DPB0717H
-39.0,12DPB1042G
-39.0,30DPB0659J
-39.0,30DPB0340O
-39.0,21DPB0891I
-39.0,20DPB0226P
-39.0,20DPB0236W
-40.0,30DPB1101V
-40.0,22DPB0072A
-40.0,12DPB0110G
-40.0,31DPB0048I
-40.0,30DPB1114Z
-40.0,30DPB0575B
-40.0,12DPB0084Z
-40.0,21DPB0507X
-40.0,24DPB0205Z
-40.0,30DPB1088R
-40.0,22DPB0007A
-40.0,30DPB0817I
-40.0,15DPB0095B
-40.0,30DPB0486I
-40.0,21DPB0682C
-40.0,21DPB0526L
-40.0,13DPB0708L
-40.0,02DPB0004Q
-40.0,18DPB0197W
-40.0,31DPB0004L
-40.0,31DPB0237A
-40.0,20DPB1671E
-40.0,30DPB0523W
-40.0,12DPB0918R
-40.0,21DPB0046D
-40.0,30DPB0479Z
-40.0,13DPB0242X
-40.0,13DPB0554Z
-40.0,12DPB0382Y
-40.0,30DPB0598M
-40.0,12DPB0248S
-40.0,13DPB0475M
-40.0,13DPB0471Q
-40.0,30DPB0647E
-40.0,30DPB0352T
-40.0,21DPB0209Y
-40.0,30DPB0342M
-40.0,13DPB0357Y
-40.0,14DPB0069E
-40.0,21DPB0218F
-40.0,30DPB1269A
-40.0,21DPB0156J
-40.0,26DPB0049W
-40.0,13DPB0354A
-40.0,21DPB0145D
-40.0,08DPB0180P
-40.0,20DPB2126D
-40.0,12DPB0644S
-40.0,24DPB0154I
-40.0,12DPB0232R
-40.0,30DPB1135L
-40.0,30DPB1130Q
-40.0,20DPB2231O
-40.0,30DPB0766S
-40.0,20DPB1879V
-40.0,21DPB0809S
-40.0,15DPB0185U
-40.0,12DPB0685S
-40.0,15DPB0183W
-40.0,13DPB0390F
-40.0,18DPB0016W
-40.0,30DPB1230P
-40.0,20DPB0339S
-40.0,30DPB0879V
-40.0,24DPB0286Z
-40.0,18DPB0228Z
-40.0,20DPB0300G
-40.0,20DPB0946W
-40.0,20DPB0582E
-40.0,30DPB1011C
-40.0,12DPB1180I
-40.0,13DPB0007T
-40.0,20DPB0986X
-40.0,24DPB0284B
-40.0,12DPB1088B
-40.0,24DPB0343A
-40.0,30DPB0869O
-40.0,30DPB1038J
-40.0,20DPB0150Q
-40.0,30DPB0989A
-40.0,20DPB0256J
-41.0,21DPB0206A
-41.0,30DPB1152B
-41.0,13DPB0440X
-41.0,21DPB0073A
-41.0,30DPB0131I
-41.0,30DPB0125Y
-41.0,21DPB0785Z
-41.0,18DPB0231M
-41.0,12DPB0491E
-41.0,12DPB0052G
-41.0,18DPB0246O
-41.0,21DPB0779O
-41.0,14DPB0065I
-41.0,24DPB0114H
-41.0,07DPB2612B
-41.0,14DPB0059Y
-41.0,13DPB2680J
-41.0,12DPB0069G
-41.0,30DPB0979U
-41.0,30DPB1110C
-41.0,20DPB1754N
-41.0,30DPB0344K
-41.0,21DPB0868H
-41.0,30DPB1258V
-41.0,21DPB0181I
-41.0,30DPB1118V
-41.0,21DPB0876Q
-41.0,30DPB0657L
-41.0,14DPB0040Z
-41.0,24DPB0293J
-41.0,21DPB0865K
-41.0,20DPB1092X
-41.0,21DPB0137V
-41.0,18DPB0049N
-41.0,21DPB0892H
-41.0,12DPB0630P
-41.0,18DPB0232L
-41.0,15DPB0034O
-41.0,18DAI0003J
-41.0,24DPB0240E
-41.0,30DPB0529Q
-41.0,12DPB0372R
-41.0,21DPB0561R
-41.0,30DPB1095A
-41.0,21DPB0716C
-41.0,24DPB0068M
-41.0,20DPB1616L
-41.0,21DPB0629H
-41.0,21DPB0708U
-41.0,20DPB0987W
-41.0,23DPB0007Z
-41.0,20DPB0982A
-41.0,20DPB1604G
-41.0,24DPB0101D
-41.0,20DPB1453R
-41.0,21DPB0613G
-41.0,30DPB0864T
-41.0,15DPB0169C
-41.0,12DPB0213C
-41.0,21DPB0636R
-41.0,21DPB0638P
-41.0,24DPB0014I
-41.0,31DPB0060D
-41.0,27DPB0101A
-41.0,12DPB1022T
-41.0,21DAI0038M
-41.0,30DPB0490V
-41.0,20DPB0499F
-41.0,12DPB1172Z
-41.0,12DPB0447R
-41.0,30DPB0028W
-42.0,20DPB1858I
-42.0,13DPB0065J
-42.0,12DPB0405S
-42.0,20DPB1903E
-42.0,20DPB2226C
-42.0,30DPB0026Y
-42.0,30DPB1193B
-42.0,30DPB0722V
-42.0,30DPB1062J
-42.0,20DPB0734T
-42.0,30DPB1042W
-42.0,20DPB1884G
-42.0,07EPB0634Z
-42.0,30DPB0748C
-42.0,30DPB0043O
-42.0,12DPB0093G
-42.0,24DPB0155H
-42.0,30DPB1212Z
-42.0,21DPB0016J
-42.0,22DPB0070C
-42.0,12DPB0463I
-42.0,12DPB1119E
-42.0,20DPB0208Z
-42.0,22DPB0048A
-42.0,21DPB0040J
-42.0,30DPB1021J
-42.0,30DPB0063B
-42.0,21DPB0050Q
-42.0,24DPB0017F
-42.0,13DPB0361K
-42.0,30DPB1031Q
-42.0,12DPB0418W
-42.0,12DPB0114C
-42.0,24DPB0046A
-42.0,24DPB0065P
-42.0,30DPB0171J
-42.0,18DAI0018L
-42.0,08DPB0069U
-42.0,24DPB0270Z
-42.0,20DPB0031C
-42.0,15DPB0004U
-42.0,12DPB0064L
-42.0,30DPB1185T
-42.0,14DPB0005U
-42.0,07DPB2338M
-42.0,18DPB0150B
-42.0,21DPB0724L
-42.0,21DPB0275X
-42.0,30DPB0833Z
-42.0,13DPB0735I
-42.0,24DPB0250L
-42.0,12DPB0812Y
-42.0,30DPB0416N
-42.0,24DPB0320Q
-42.0,24DPB0387Y
-42.0,30DPB0920V
-42.0,13DPB0543T
-42.0,21DPB0450M
-42.0,21DPB0315H
-42.0,04DPB0086O
-42.0,30DPB1070S
-42.0,30DPB0594Q
-42.0,04DPB0063D
-42.0,12DPB1081I
-42.0,21DPB0391N
-42.0,13DPB2737U
-42.0,14DPB0024I
-42.0,20DPB0296K
-42.0,20DPB1550T
-42.0,30DPB0977W
-42.0,18DPB0032N
-42.0,21DPB0694H
-42.0,21DPB0673V
-42.0,21DPB0714E
-42.0,20DPB0391O
-42.0,21DPB0254K
-42.0,13DPB0667B
-43.0,21DPB0025R
-43.0,15DPB0132P
-43.0,26DPB0083C
-43.0,31DPB0029U
-43.0,13DPB0223I
-43.0,24DPB0060U
-43.0,21DPB0023T
-43.0,13DPB0101Y
-43.0,20DPB0378U
-43.0,20DPB1502J
-43.0,18DAI0008E
-43.0,12DPB0856V
-43.0,13DPB0378K
-43.0,30DPB0502J
-43.0,18DPB0017V
-43.0,04DPB0069Y
-43.0,18DAI0004I
-43.0,20DPB1693Q
-43.0,20DPB0325P
-43.0,13DPB0190H
-43.0,20DPB1030K
-43.0,02DPB0069Z
-43.0,02DPB0075K
-43.0,13DPB0621G
-43.0,12DPB1168N
-43.0,21DPB0575U
-43.0,21DPB0529I
-43.0,30DPB0962U
-43.0,26DPB0145Z
-43.0,13DPB0412A
-43.0,20DPB1603H
-43.0,31DPB0259M
-43.0,31DPB0261A
-43.0,21DPB0463Q
-43.0,12DPB0199Z
-43.0,30DPB0362Z
-43.0,20DPB1153U
-43.0,24DPB0277S
-43.0,12DPB0621H
-43.0,07EPB0844D
-43.0,14DPB0038L
-43.0,30DPB0890R
-43.0,21DPB0810H
-43.0,20DPB1784H
-43.0,21DPB0820O
-43.0,20DPB0268O
-43.0,12DPB1084F
-43.0,20DPB0752I
-43.0,30DPB0353S
-43.0,18DAI0012R
-43.0,30DPB1263G
-43.0,07DPB2138O
-43.0,30DPB1126D
-43.0,13DPB0171T
-43.0,14DPB0023J
-43.0,20DPB0027Q
-43.0,20DPB1809Z
-43.0,30DPB0350V
-43.0,30DPB0369T
-43.0,20DPB1772C
-43.0,18DPB0025D
-43.0,20DPB1081R
-43.0,30DPB0629P
-43.0,22DPB0042G
-43.0,14DPB0048S
-43.0,04DPB0079E
-43.0,21DPB0075Z
-43.0,07DPB2444W
-43.0,20DPB0222T
-43.0,30DPB1015Z
-43.0,30DPB0356P
-43.0,30DPB0153U
-43.0,18DPB0239E
-43.0,26DPB0011J
-43.0,21DPB0899A
-43.0,21DPB0247A
-44.0,21DPB0680E
-44.0,13DPB0404S
-44.0,20DPB2182W
-44.0,20DPB0696G
-44.0,21DPB0606X
-44.0,15DPB0175N
-44.0,30DPB0946C
-44.0,20DPB0395K
-44.0,30DPB1261I
-44.0,24DPB0085C
-44.0,21DPB0221T
-44.0,31DPB0267V
-44.0,30DPB1207O
-44.0,20DPB0650L
-44.0,12DPB1167O
-44.0,31DPB0231G
-44.0,20DPB0634U
-44.0,21DPB0390O
-44.0,30DPB0113T
-44.0,21DPB0072B
-44.0,15DPB0088S
-44.0,04DPB0050Z
-44.0,24DPB0314F
-44.0,20DPB0224R
-44.0,21DPB0324P
-44.0,15DPB0052D
-44.0,30DPB1285S
-44.0,21DPB0312K
-44.0,21DPB0015K
-44.0,15DPB0030S
-44.0,30DPB0414P
-44.0,30DPB0703G
-44.0,21DPB0525M
-44.0,23DPB0139R
-44.0,21DPB0873T
-44.0,02DPB0079G
-44.0,30DPB0928N
-44.0,24DPB0037T
-44.0,30DPB0535A
-44.0,07DPB3197K
-44.0,21DPB0048B
-44.0,13DPB2716H
-44.0,24DPB0227K
-44.0,24DPB0245Z
-44.0,20DPB1679X
-44.0,20DPB1855L
-44.0,20DPB1155S
-44.0,20DPB1248H
-44.0,20DPB1788D
-44.0,20DPB1555O
-44.0,20DPB1076F
-44.0,18DPB0149M
-44.0,12DPB0893Z
-44.0,27DPB0020Q
-44.0,30DPB1128B
-44.0,12DPB0499X
-44.0,12DPB0802R
-44.0,12DPB0850A
-44.0,20DPB1151W
-44.0,18DAI0011S
-44.0,20DPB1319L
-44.0,24DPB0209V
-44.0,12DPB0680X
-44.0,24DPB0402Z
-44.0,30DPB1163H
-44.0,12DPB1101F
-44.0,27DPB0089W
-45.0,20DPB0215J
-45.0,30DPB0709A
-45.0,21DPB0486A
-45.0,21DPB0392M
-45.0,20DPB1065Z
-45.0,12DPB0482X
-45.0,13DPB0111E
-45.0,20DPB0692K
-45.0,13DPB0120M
-45.0,20DPB1663W
-45.0,13DPB0335M
-45.0,14DPB0012D
-45.0,13DPB2493P
-45.0,12DPB1160V
-45.0,20DPB0291P
-45.0,30DPB0796M
-45.0,12DPB0094F
-45.0,20DPB1737X
-45.0,30DPB0762W
-45.0,23DPB0101E
-45.0,21DPB0805W
-45.0,12DPB0467E
-45.0,30DPB0815K
-45.0,13DPB2743E
-45.0,12DPB0863E
-45.0,20DPB1342M
-45.0,30DPB0919F
-45.0,12DPB0776J
-45.0,21DPB0422Q
-45.0,24DPB0106Z
-45.0,30DPB1048Q
-45.0,30DPB0370I
-45.0,13DPB0326E
-45.0,31DPB0112T
-45.0,15DPB0111C
-45.0,31DPB0126W
-45.0,12DPB1212K
-45.0,20DPB1995L
-45.0,13DPB0239J
-45.0,21DPB0698D
-45.0,30DPB0473E
-45.0,20DPB0993G
-45.0,21DPB0060X
-45.0,30DPB0155S
-45.0,30DPB0934Y
-45.0,24DPB0371X
-45.0,20DPB1510S
-45.0,12DPB1052N
-45.0,30DPB0491U
-45.0,12DPB0302W
-45.0,30DPB0666T
-45.0,30DPB1253Z
-45.0,30DPB0741J
-45.0,30DPB0188J
-45.0,02DPB0059T
-45.0,20DPB1764U
-45.0,13DPB0595Z
-45.0,18DPB0004R
-45.0,30DPB1262H
-45.0,20DPB1620Y
-45.0,14DPB0074Q
-45.0,31DPB0179A
-45.0,20DPB0463R
-45.0,12DPB0043Z
-45.0,20DPB0145E
-45.0,20DPB0255K
-45.0,30DPB0886E
-46.0,21DPB0129M
-46.0,21DPB0131A
-46.0,14DPB0104U
-46.0,30DPB0093W
-46.0,30DPB0326V
-46.0,24DPB0361Q
-46.0,12DPB0512A
-46.0,20DPB1977W
-46.0,18DPB0007O
-46.0,25DPB0044B
-46.0,18DAI0032E
-46.0,11EPB0010H
-46.0,30DPB0094V
-46.0,12DPB0488R
-46.0,20DPB0261V
-46.0,13DPB0165I
-46.0,24DPB0138R
-46.0,12DPB0004X
-46.0,30DPB0699K
-46.0,07DPB2127I
-46.0,20DPB1919F
-46.0,13DPB0201X
-46.0,22DPB0014K
-46.0,07DPB2477N
-46.0,13DPB0075Q
-46.0,07DPB2461M
-46.0,14DPB0091G
-46.0,30DPB0694P
-46.0,13DPB0451C
-46.0,18DPB0155X
-46.0,12DPB1147A
-46.0,13DPB0698V
-46.0,13DPB0362J
-46.0,20DPB2106Q
-46.0,21DPB0471Z
-46.0,20DPB1527S
-46.0,13DPB0700T
-46.0,12DPB0411C
-46.0,30DPB0057R
-46.0,12DPB0117Z
-46.0,12DPB0118Z
-46.0,21DPB0496H
-46.0,31DPB0067X
-46.0,12DPB0189T
-46.0,04DPB0009J
-46.0,30DPB1045T
-46.0,24DPB0079S
-46.0,18DPB0142T
-46.0,13DPB0218X
-46.0,13DPB0256Z
-46.0,24DPB0099F
-46.0,20DPB0373Z
-46.0,21DPB0584B
-46.0,24DPB0110L
-46.0,15DPB0145T
-46.0,21DPB0781C
-46.0,30DPB1186S
-46.0,31DPB0214Q
-46.0,24DPB0311I
-46.0,24DPB0339O
-46.0,24DPB0315E
-46.0,20DPB0363S
-46.0,20DPB0365Q
-46.0,12DPB1039T
-46.0,26DPB0134T
-46.0,30DPB1054A
-46.0,24DPB0011L
-46.0,24DPB0326K
-46.0,21DPB0770X
-46.0,30DPB0016R
-46.0,12DPB0181A
-47.0,21DPB0176X
-47.0,21DPB0178V
-47.0,24DPB0393I
-47.0,13DPB0132R
-47.0,21DPB0319D
-47.0,13DPB0026H
-47.0,24DPB0226L
-47.0,30DPB0477A
-47.0,20DPB1921U
-47.0,21DPB0871V
-47.0,30DPB1001W
-47.0,20DPB1460A
-47.0,13DPB0463H
-47.0,21DPB0887W
-47.0,30DPB1078K
-47.0,21DPB0139T
-47.0,30DPB0513P
-47.0,13DPB0452B
-47.0,21DPB0659B
-47.0,24DPB0334T
-47.0,13DPB0709K
-47.0,13DPB0131S
-47.0,30DPB1116X
-47.0,21DPB0803Y
-47.0,20DPB1732B
-47.0,13DPB0001Z
-47.0,13DPB0155B
-47.0,21DPB0774T
-47.0,21DPB0286C
-47.0,30DPB0388H
-47.0,12DPB0885Q
-47.0,13DPB0540W
-47.0,24DPB0360R
-47.0,12DPB0894Y
-47.0,13DPB0084Y
-47.0,24DPB0166N
-47.0,13DPB0597X
-47.0,20DPB0532X
-47.0,07DPB2431S
-47.0,13DPB0815U
-47.0,24DPB0319A
-47.0,21DPB0213K
-47.0,30DPB0770E
-47.0,02DPB0078H
-47.0,21DPB0304B
-47.0,13DPB0248R
-47.0,31DPB0167W
-47.0,30DPB0641K
-47.0,31DPB0212S
-47.0,21DPB0861O
-47.0,13DPB0423G
-47.0,15DPB0142W
-47.0,30DPB0896L
-47.0,24DPB0078T
-47.0,21DAI0051G
-47.0,24DPB0139Q
-47.0,30DPB1019V
-47.0,12DPB0224I
-47.0,20DPB2157X
-47.0,15DPB0187S
-47.0,24DPB0045B
-47.0,12DPB0506Q
-47.0,30DPB0078D
-47.0,30DPB0039B
-47.0,23DPB0117F
-47.0,30DPB0752P
-47.0,12DPB0466F
-47.0,18DAI0007F
-47.0,26DPB0073W
-47.0,30DPB1036L
-47.0,12DPB0161N
-47.0,12DPB0100Z
-47.0,12DPB0201Y
-47.0,20DPB2048Q
-47.0,20DPB0180K
-48.0,12DPB0819R
-48.0,04DPB0084Q
-48.0,12DPB0823D
-48.0,21DPB0077X
-48.0,21DPB0515F
-48.0,12DPB0969Y
-48.0,30DPB0827P
-48.0,24DPB0133W
-48.0,30DPB1228A
-48.0,18DPB0047P
-48.0,13DPB0032S
-48.0,12DPB0202X
-48.0,27DPB0005Y
-48.0,24DPB0381D
-48.0,13DPB0181Z
-48.0,24DPB0368J
-48.0,13DPB0512Z
-48.0,14DPB0026G
-48.0,24DPB0182E
-48.0,30DPB0358N
-48.0,13DPB0216Z
-48.0,21DPB0014L
-48.0,14DPB0006T
-48.0,21DPB0283F
-48.0,20DPB0681E
-48.0,13DPB0046V
-48.0,20DPB1913L
-48.0,24DPB0377R
-48.0,15DPB0115Z
-48.0,24DPB0104A
-48.0,30DPB1010D
-48.0,08DPB0638V
-48.0,30DPB0170K
-48.0,12DPB0284X
-48.0,13DPB0282Y
-48.0,12DPB0289S
-48.0,12DPB0646Q
-48.0,13DPB0358X
-48.0,02DPB0032M
-48.0,24DPB0018E
-48.0,12DPB0847N
-48.0,13DPB0408O
-48.0,21DPB0144E
-48.0,30DPB0010X
-48.0,27DPB0096F
-48.0,08DCI0024N
-48.0,12DPB0351E
-48.0,21DPB0108Z
-48.0,20DPB0935Q
-48.0,24DPB0157F
-48.0,23DPB0084E
-48.0,21DPB0415G
-48.0,20DPB0578S
-48.0,30DPB0589E
-48.0,12DPB0262L
-48.0,23DPB0051N
-48.0,15DPB0070T
-48.0,18DAI0031F
-48.0,12DPB0989L
-48.0,13DPB0139K
-49.0,12DPB0428C
-49.0,20DPB1817I
-49.0,30DPB0579Y
-49.0,27DPB0014F
-49.0,21DPB0405Z
-49.0,21DPB0569J
-49.0,30DPB0442L
-49.0,20DPB1168W
-49.0,30DPB0065Z
-49.0,14DPB0037M
-49.0,30DPB0774A
-49.0,12DPB0469C
-49.0,24DPB0056H
-49.0,24DPB0391K
-49.0,13DPB0719R
-49.0,21DAI0009R
-49.0,20DPB1685H
-49.0,13DPB0733K
-49.0,21DPB0570Z
-49.0,24DPB0051M
-49.0,12DPB0125I
-49.0,20DPB0513I
-49.0,30DPB0964S
-49.0,24DPB0113I
-49.0,22DPB0068O
-49.0,21DPB0535T
-49.0,30DPB0612P
-49.0,22DPB0069N
-49.0,30DPB0410T
-49.0,13DPB0520I
-49.0,31DPB0115Q
-49.0,24DPB0213H
-49.0,12DPB0468D
-49.0,21DPB0831U
-49.0,21DPB0117H
-49.0,16DPB0231O
-49.0,21DPB0142G
-49.0,12DPB0223J
-49.0,13DPB0230S
-49.0,20DPB0251O
-49.0,12DPB1150O
-49.0,12DPB0494B
-49.0,13DPB0225G
-49.0,20DPB0008B
-49.0,21DPB0196K
-49.0,21DPB0572X
-49.0,30DPB0526T
-49.0,21DPB0071C
-49.0,21DPB0101G
-49.0,18DAI0014P
-49.0,13DPB0483V
-49.0,12DPB1032Z
-49.0,26DPB0031X
-49.0,21DPB0183G
-49.0,20DPB2004T
-49.0,07DPB3297J
-49.0,21DPB0150P
-49.0,30DPB1136K
-49.0,07EPB0072H
-49.0,12DPB0244W
-49.0,12DPB0023L
-49.0,20DPB1541L
-49.0,26DAI0008N
-49.0,20DPB2020K
-49.0,30DPB0178C
-49.0,12DPB0487S
-49.0,13DPB0339I
-49.0,25DPB0006Z
-49.0,21DPB0576T
-49.0,15DPB0127D
-49.0,20DPB2037K
-49.0,31DPB0174F
-49.0,21DPB0578R
-49.0,30DPB0664V
-49.0,12DPB0053F
-49.0,15DPB0182X
-49.0,21DPB0234X
-49.0,12DPB0402V
-49.0,31DPB0185L
-49.0,13DPB0446R
-49.0,14DPB0060N
-49.0,14DPB0062L
-49.0,30DPB1138I
-49.0,21DPB0593J
-49.0,21DPB0839M
-49.0,20DPB1864T
-49.0,13DPB0464G
-49.0,12DPB0693A
-49.0,20DPB0131B
-49.0,07DPB2601W
-50.0,30DPB0487H
-50.0,24DPB0338P
-50.0,12DPB0327E
-50.0,24DPB0220R
-50.0,13DPB0192F
-50.0,12DPB0317Y
-50.0,30DPB0960W
-50.0,30DPB0740K
-50.0,30DPB1077L
-50.0,20DPB0326O
-50.0,12DPB0938E
-50.0,30DPB0036E
-50.0,13DPB0140Z
-50.0,12DPB0190I
-50.0,12DPB0188U
-50.0,20DPB0984Z
-50.0,15DPB0173P
-50.0,24DPB0242C
-50.0,18DPB0218S
-50.0,20DPB0152O
-50.0,12DPB0228E
-50.0,30DPB0527S
-50.0,20DPB1596O
-50.0,21DPB0612H
-50.0,24DPB0340D
-50.0,12DPB0983R
-50.0,12DPB0230T
-50.0,24DPB0353H
-50.0,12DPB1072A
-50.0,27DPB0091K
-50.0,21DPB0743Z
-50.0,12DPB0326F
-50.0,24DPB0001E
-50.0,12DPB0794Z
-50.0,20DPB1939T
-50.0,23DPB0001F
-50.0,13DPB0469B
-50.0,13DPB0176O
-50.0,14DPB0054C
-50.0,24DPB0159D
-50.0,20DPB0925J
-50.0,21DPB0082I
-50.0,13DPB0091H
-50.0,30DPB1134M
-50.0,18DAI0013Q
-50.0,20DPB0176Y
-50.0,30DPB0800I
-50.0,30DPB0351U
-50.0,07DPB2113F
-50.0,21DPB0847V
-50.0,14DPB0067G
-50.0,24DPB0164P
-50.0,30DPB0633B
-50.0,24DPB0409T
-50.0,30DPB1124F
-50.0,13DPB0328C
-50.0,30DPB1123G
-50.0,30DPB0904D
-50.0,30DPB0341N
-50.0,12DPB0702S
-50.0,04DPB0065B
-50.0,21DPB0118G
-50.0,12DPB0854X
-50.0,12DPB0455Z
-50.0,30DPB0813M
-50.0,30DPB0907A
-50.0,30DPB0704F
-50.0,23DPB0132Y
-50.0,30DPB0891Q
-50.0,13DPB0297Z
-50.0,21DPB0778P
-51.0,22DPB0037V
-51.0,30DPB0174G
-51.0,31DPB2028I
-51.0,12DPB0964C
-51.0,24DPB0281E
-51.0,21DPB0670Y
-51.0,22DPB0028N
-51.0,21DPB0107A
-51.0,20DPB2151C
-51.0,20DPB0218G
-51.0,27DPB0043A
-51.0,02DPB0065D
-51.0,12DPB0697X
-51.0,14DPB0057Z
-51.0,12DPB0699V
-51.0,20DPB1981I
-51.0,30DPB0332F
-51.0,31DPB0288H
-51.0,15DPB0103U
-51.0,30DPB0767R
-51.0,30DPB0908Z
-51.0,20DPB2210B
-51.0,13DPB0441W
-51.0,21DPB0884Z
-51.0,13DPB0474N
-51.0,30DPB0337A
-51.0,13DPB0648N
-51.0,20DPB0227O
-51.0,13DPB0002Y
-51.0,21DPB0140I
-51.0,14DPB0078M
-51.0,22DPB0016I
-51.0,13DPB0666C
-51.0,20DPB0071D
-51.0,12DPB0965B
-51.0,31DPB0291V
-51.0,30DPB0996K
-51.0,22DPB0003E
-51.0,24DPB0244A
-51.0,13DPB0495Z
-51.0,21DPB0534U
-51.0,30DPB0436A
-51.0,24DPB0323N
-51.0,26DPB0133U
-51.0,12DPB1181H
-51.0,13DPB0186V
-51.0,21DPB0006C
-51.0,13DPB0095D
