Total,cct
-30.0,15PPR3472N
-30.0,09PPR1177N
-30.0,11PPR0200F
-30.0,30PPR3657L
-30.0,26PPR0010Q
-30.0,24PPR0374Z
-30.0,24PPR0370D
-30.0,30PPR3652Q
-30.0,16PPR0511D
-30.0,12PPR0057H
-30.0,15PPR2914L
-30.0,31PPR0223D
-30.0,02PPR0216Z
-30.0,10PPR0261U
-30.0,24PPR0358I
-30.0,09PPR0685K
-30.0,28PPR0049Z
-30.0,15PPR2629Q
-30.0,15PPR3381W
-30.0,05PPR0324D
-30.0,30PPR3469S
-30.0,28PPR0207Z
-30.0,14PPR0049X
-30.0,11PPR0408W
-30.0,30PPR6385E
-30.0,16PPR0058C
-30.0,19PPR0122K
-30.0,32PPR0097W
-30.0,16PPR0397B
-30.0,24PPR0088F
-30.0,01PPR0070W
-30.0,09PPR1468C
-30.0,21PPR0779U
-30.0,25PPR0096N
-30.0,16PPR0106W
-30.0,28PPR0279S
-30.0,16PPR0388U
-30.0,19PPR0828Y
-30.0,11PPR0423O
-30.0,19PPR0845O
-30.0,09PPR1511A
-30.0,19PPR0871M
-30.0,02PPR0403T
-30.0,32PPR0039F
-30.0,23PPR0125U
-30.0,15PPR3099Y
-30.0,21PPR0927M
-30.0,30PPR3518K
-30.0,24PPR0246E
-30.0,21PPR1131N
-30.0,09PPR1370S
-30.0,02PPR0081A
-30.0,24PPR0219H
-30.0,23PPR0112Q
-30.0,05PPR0284T
-30.0,23PPR0093S
-30.0,31PPR0374J
-30.0,15PPR2280R
-30.0,09PPR0296U
-30.0,24PPR0184I
-30.0,13PPR0304Z
-30.0,30PPR3492T
-30.0,09PPR1626B
-30.0,09PPR1720G
-30.0,25PPR0028Q
-30.0,15PPR3697U
-30.0,15PPR3706L
-31.0,11PPR0267N
-31.0,09PPR1121L
-31.0,31PPR0127A
-31.0,08PPR2045D
-31.0,22PPR0068U
-31.0,09PPR1113C
-31.0,02PPR0349P
-31.0,11PPR0146B
-31.0,22PPR0122Y
-31.0,15PPR0797Z
-31.0,09PPR1155B
-31.0,02PPR0091H
-31.0,09PPR1500V
-31.0,16PPR0135R
-31.0,09PPR1519T
-31.0,09PPR1532N
-31.0,09PPR1447Q
-31.0,09PPR1579H
-31.0,23PPR0129Q
-31.0,14PPR1262W
-31.0,14PPR1053Q
-31.0,23PPR0119J
-31.0,16PPR0006X
-31.0,02PPR0072T
-31.0,09PPR1715V
-31.0,15PPR3695W
-31.0,09PPR1345T
-31.0,22PPR0150U
-31.0,09PPR1337K
-31.0,16PPR0202Z
-31.0,09PPR1801R
-31.0,24PPR0346D
-31.0,29PPR0102D
-31.0,24PPR0357J
-31.0,02PPR0224H
-31.0,16PPR0294F
-31.0,31PPR0262F
-31.0,14PPR0580B
-31.0,31PPR0261G
-31.0,11PPR0037V
-31.0,11PPR0062U
-31.0,15PPR3467B
-31.0,21PPR0336Z
-31.0,11PPR0893F
-31.0,08PPR1808L
-31.0,21PPR0990O
-31.0,14PPR0336Q
-31.0,17PPR0137O
-31.0,11PPR1058O
-31.0,21PPR1082V
-31.0,07PPR0515S
-31.0,15PPR2638Y
-31.0,15PPR2967Q
-31.0,15PPR2966R
-31.0,05PPR0296Y
-31.0,28PPR0248Z
-31.0,26PPR0262U
-31.0,21PPR0812L
-31.0,14PPR0286Z
-31.0,12PPR0302B
-31.0,12PPR0332W
-31.0,27PPR0095M
-31.0,05PPR0074O
-31.0,07PPR0210Z
-31.0,15PPR0041D
-31.0,27PPR0003F
-31.0,05PPR0090F
-31.0,09PPR0272K
-31.0,11PPR0565M
-31.0,12PPR0395H
-31.0,30PPR0180X
-31.0,13PPR0318B
-31.0,27PPR0013M
-31.0,21PPR1038H
-31.0,28PPR0175X
-31.0,15PPR2267X
-31.0,17PPR0128G
-31.0,21PPR1095Z
-31.0,04PPR0063J
-31.0,07PPR0142T
-31.0,25PPR0058K
-31.0,16PPR0375Q
-31.0,20PPR0004L
-31.0,19PPR0869Y
-31.0,14PPR0197F
-31.0,14PPR0443Z
-31.0,11PPR0721N
-31.0,13PPR0215F
-31.0,03PPR0057Z
-31.0,15PPR3239H
-31.0,28PPR0299F
-31.0,17PPR0075S
-31.0,14PPR0331V
-31.0,11PPR0930T
-31.0,11PPR0934P
-31.0,17PPR0067J
-31.0,13PPR0194J
-31.0,15PPR3094C
-31.0,11PPR0983Y
-31.0,30PPR2514H
-31.0,29PPR0173Y
-31.0,11PPR0982Z
-31.0,21PPR1103R
-31.0,15PPR3163I
-31.0,09PPR0012Y
-31.0,05PPR0297X
-32.0,30PPR3508D
-32.0,17PPR0379L
-32.0,30PPR3504H
-32.0,31PPR0350Z
-32.0,15PPR1570A
-32.0,16PPR0019A
-32.0,16PPR0059B
-32.0,30PPR3512Q
-32.0,15PPR1447A
-32.0,15PPR0060S
-32.0,06PPR0029A
-32.0,01PPR0051H
-32.0,06PPR0036K
-32.0,15PPR1277X
-32.0,32PPR0191A
-32.0,30PPR1747Q
-32.0,07PPR0008N
-32.0,15PPR2575C
-32.0,16PPR0368G
-32.0,15PPR2589F
-32.0,31PPR0191B
-32.0,30PPR3653P
-32.0,17PPR0190J
-32.0,05PPR0007Q
-32.0,16PPR0308S
-32.0,31PPR0245P
-32.0,15PPR3181Y
-32.0,16PPR0502W
-32.0,19PPR0945N
-32.0,15PPR3231P
-32.0,20PPR0025Y
-32.0,30PPR6374Z
-32.0,15PPR3285T
-32.0,20PPR0016Q
-32.0,31PPR0007O
-32.0,02PPR0239J
-32.0,17PPR0207T
-32.0,17PPR0235P
-32.0,15PPR3529Y
-32.0,02PPR0196B
-32.0,17PPR0252F
-32.0,15PPR3555W
-32.0,14PPR1448A
-32.0,31PPR0301R
-32.0,31PPR0305N
-32.0,15PPR3614V
-32.0,15PPR2735Z
-32.0,17PPR0314B
-32.0,30PPR3574C
-32.0,17PPR0359Y
-32.0,14PPR1423S
-32.0,15PPR2616M
-32.0,15PPR3563E
-32.0,14PPR0598A
-32.0,21PPR0919D
-32.0,09PPR1152E
-32.0,24PPR0308A
-32.0,09PPR1277M
-32.0,09PPR1815U
-32.0,21PPR0890P
-32.0,14PPR0400A
-32.0,09PPR1227E
-32.0,29PPR0020U
-32.0,21PPR0973Y
-32.0,27PPR0111N
-32.0,23PPR0131E
-32.0,09PPR1218X
-32.0,12PPR0406X
-32.0,12PPR0360S
-32.0,26PPR0323R
-32.0,26PPR0303D
-32.0,21PPR1067C
-32.0,21PPR1087Q
-32.0,09PPR0800L
-32.0,14PPR0721K
-32.0,11PPR1042N
-32.0,11PPR1041O
-32.0,29PPR0001F
-32.0,14PPR0378P
-32.0,09PPR1770O
-32.0,14PPR0224M
-32.0,21PPR0703E
-32.0,09PPR1633L
-32.0,09PPR1640V
-32.0,14PPR0271X
-32.0,23PPR0090V
-32.0,21PPR0731A
-32.0,09PPR0120F
-32.0,09PPR1384V
-32.0,14PPR0233U
-32.0,09PPR1603R
-32.0,13PPR0346Y
-32.0,23PPR0127S
-32.0,24PPR0245F
-32.0,09PPR1716U
-32.0,09PPR0201Q
-32.0,28PPR0247Z
-32.0,09PPR1738F
-32.0,28PPR0244C
-32.0,14PPR0029J
-32.0,09PPR0235G
-32.0,26PPR0213L
-32.0,28PPR0319C
-32.0,11PPR0977N
-32.0,26PPR0132A
-32.0,11PPR0217F
-32.0,11PPR0937M
-32.0,11PPR0912D
-32.0,09PPR1142Y
-32.0,11PPR0967G
-32.0,11PPR0179T
-32.0,11PPR0938L
-32.0,25PPR0083J
-32.0,26PPR0184G
-32.0,11PPR0165Q
-32.0,22PPR0116N
-33.0,25PPR0038X
-33.0,28PPR0237T
-33.0,15PPR3369A
-33.0,16PPR0352F
-33.0,21PPR0835W
-33.0,15PPR3684Q
-33.0,21PPR0857H
-33.0,11PPR0959Y
-33.0,02PPR0099Z
-33.0,26PPR0021W
-33.0,02PPR0105U
-33.0,15PPR3130R
-33.0,15PPR3653X
-33.0,24PPR0298K
-33.0,24PPR0303F
-33.0,11PPR0968F
-33.0,09PPR1292E
-33.0,25PPR0023V
-33.0,02PPR0085X
-33.0,26PPR0198J
-33.0,25PPR0595J
-33.0,25PPR0055N
-33.0,14PPR0293I
-33.0,03PPR0002X
-33.0,31PPR0370N
-33.0,21PPR0704D
-33.0,14PPR0279P
-33.0,21PPR1129Z
-33.0,09PPR1030U
-33.0,21PPR0717H
-33.0,14PPR0255F
-33.0,09PPR1022L
-33.0,09PPR1090I
-33.0,16PPR0443X
-33.0,15PPR3718Q
-33.0,31PPR0068B
-33.0,09PPR0130M
-33.0,04PPR0009P
-33.0,28PPR0295J
-33.0,30PPR1557Z
-33.0,11PPR0483C
-33.0,14PPR0203Z
-33.0,24PPR0233A
-33.0,09PPR1695Y
-33.0,09PPR1697W
-33.0,28PPR0278T
-33.0,28PPR0274X
-33.0,02PPR0145V
-33.0,17PPR0033T
-33.0,21PPR1034L
-33.0,27PPR0017I
-33.0,17PPR0083A
-33.0,15PPR3524C
-33.0,17PPR0282Z
-33.0,17PPR0281A
-33.0,26PPR0143G
-33.0,12PPR0356F
-33.0,15PPR3494Z
-33.0,15PPR3491B
-33.0,16PPR0326H
-33.0,11PPR0010O
-33.0,21PPR1065E
-33.0,09PPR0718L
-33.0,04PPR0065H
-33.0,02PPR0244V
-33.0,17PPR0206U
-33.0,26PPR0249Z
-33.0,15PPR3454Y
-33.0,04PPR0067F
-33.0,15PPR2985F
-33.0,17PPR0106V
-33.0,30PPR3671E
-33.0,17PPR0115C
-33.0,24PPR0360X
-33.0,05PPR0110C
-33.0,24PPR0325R
-33.0,10PPR0254K
-33.0,11PPR0978M
-33.0,28PPR0133Y
-33.0,17PPR0384X
-33.0,28PPR0123R
-33.0,13PPR0269J
-33.0,28PPR0097J
-33.0,17PPR0041B
-33.0,09PPR1830M
-33.0,17PPR0368F
-33.0,17PPR0360N
-33.0,21PPR0939R
-33.0,17PPR0347T
-33.0,09PPR1239J
-33.0,09PPR1136N
-33.0,02PPR0346S
-33.0,31PPR0297V
-33.0,02PPR0185W
-33.0,21PPR1006P
-33.0,22PPR0197O
-33.0,15PPR3407N
-33.0,27PPR0063U
-33.0,15PPR0032W
-33.0,27PPR0057J
-33.0,15PPR2721X
-33.0,26PPR0201G
-33.0,14PPR1540H
-33.0,21PPR0633Z
-33.0,20PPR0020C
-33.0,21PPR0652O
-33.0,14PPR0477P
-33.0,09PPR1444T
-33.0,30PPR0017W
-33.0,16PPR0079P
-33.0,32PPR0038G
-33.0,09PPR1599U
-33.0,08PPR2047B
-33.0,28PPR0346Z
-33.0,14PPR1043J
-33.0,32PPR0158T
-33.0,14PPR1393O
-33.0,14PPR0328H
-33.0,32PPR0125B
-33.0,09PPR1501U
-33.0,14PPR0885U
-33.0,14PPR0397D
-33.0,23PPR0150T
-33.0,14PPR0402Z
-33.0,14PPR1543E
-33.0,32PPR0063F
-34.0,14PPR0479N
-34.0,17PPR0247U
-34.0,12PPR0034X
-34.0,15PPR1597H
-34.0,31PPR0235I
-34.0,08PPR1889M
-34.0,19PPR0816T
-34.0,22PPR0162Z
-34.0,22PPR0153R
-34.0,26PPR0251O
-34.0,30PPR2513I
-34.0,02PPR0263J
-34.0,09PPR1154C
-34.0,02PPR0329B
-34.0,32PPR0170O
-34.0,05PPR0033O
-34.0,07PPR0512V
-34.0,09PPR1717T
-34.0,09PPR0771G
-34.0,09PPR0773E
-34.0,06PPR0022H
-34.0,11PPR0133Y
-34.0,31PPR0247N
-34.0,09PPR0039E
-34.0,28PPR0265P
-34.0,01PPR0045X
-34.0,28PPR0270A
-34.0,14PPR0127K
-34.0,19PPR0025I
-34.0,09PPR1336L
-34.0,15PPR3502R
-34.0,14PPR0432T
-34.0,13PPR0097H
-34.0,28PPR0190P
-34.0,15PPR2658L
-34.0,09PPR1838E
-34.0,16PPR0239M
-34.0,13PPR0328I
-34.0,15PPR3598U
-34.0,13PPR0229I
-34.0,02PPR0155B
-34.0,30PPR3481N
-34.0,09PPR1803P
-34.0,15PPR3612X
-34.0,02PPR0137M
-34.0,21PPR0898H
-34.0,14PPR0384Z
-34.0,15PPR2263A
-34.0,24PPR0352O
-34.0,18PPR0046W
-34.0,22PPR0199M
-34.0,24PPR0276Z
-34.0,09PPR0676C
-34.0,06PPR0051C
-34.0,15PPR3676H
-34.0,09PPR0057U
-34.0,19PPR0956T
-34.0,28PPR0228L
-34.0,30PPR3350V
-34.0,05PPR0095A
-34.0,18PPR0058A
-34.0,02PPR0101Y
-34.0,10PPR0268N
-34.0,24PPR0163W
-34.0,15PPR2706E
-34.0,21PPR0998G
-34.0,05PPR0128B
-34.0,15PPR2180S
-34.0,08PPR1880V
-34.0,15PPR3300V
-34.0,14PPR1264U
-34.0,16PPR0510E
-34.0,24PPR0208B
-34.0,15PPR0715Z
-34.0,04PPR0026F
-34.0,30PPR3712O
-34.0,23PPR0080O
-34.0,03PPR0052E
-34.0,15PPR3172Q
-34.0,15PPR0134T
-34.0,09PPR0076I
-34.0,19PPR0876H
-34.0,02PPR0021M
-34.0,15PPR0102A
-34.0,25PPR0035Z
-34.0,15PPR3159W
-34.0,15PPR3155Z
-34.0,15PPR3338H
-34.0,31PPR0351Z
-34.0,30PPR6368O
-34.0,07PPR0041V
-34.0,31PPR0031O
-34.0,03PPR0070U
-34.0,15PPR3238I
-34.0,25PPR0163V
-34.0,03PPR0072S
-34.0,02PPR0420J
-34.0,11PPR0925H
-34.0,07PPR0472K
-34.0,11PPR0886W
-34.0,09PPR1520I
-34.0,09PPR1009R
-34.0,04PPR0018X
-34.0,11PPR0935O
-34.0,15PPR3340W
-34.0,09PPR1012E
-34.0,19PPR0868Z
-34.0,25PPR0121W
-34.0,09PPR0993Q
-34.0,09PPR0131L
-34.0,17PPR0028H
-34.0,02PPR0371R
-34.0,26PPR0019H
-34.0,14PPR0205Y
-34.0,04PPR0053C
-34.0,09PPR1373P
-34.0,11PPR0704X
-34.0,14PPR1215L
-34.0,26PPR0061X
-34.0,31PPR0344P
-34.0,14PPR0297E
-34.0,14PPR0301A
-34.0,15PPR3129B
-34.0,11PPR0679O
-34.0,16PPR0337N
-34.0,17PPR0053G
-34.0,09PPR1691B
-34.0,11PPR0188A
-35.0,02PPR0144W
-35.0,09PPR1595Z
-35.0,09PPR0486L
-35.0,22PPR0005I
-35.0,28PPR0129L
-35.0,29PPR0009Y
-35.0,15PPR3547N
-35.0,15PPR3548M
-35.0,15PPR3615U
-35.0,15PPR3305Q
-35.0,11PPR0724K
-35.0,21PPR0526R
-35.0,15PPR3332N
-35.0,16PPR0387V
-35.0,13PPR0231X
-35.0,15PPR2613P
-35.0,25PPR0111P
-35.0,05PPR0270Q
-35.0,28PPR0081I
-35.0,09PPR1039L
-35.0,15PPR3593Z
-35.0,25PPR0135Z
-35.0,30PPR3588F
-35.0,28PPR0032Z
-35.0,09PPR1242X
-35.0,21PPR0956H
-35.0,09PPR0011Z
-35.0,25PPR0092R
-35.0,09PPR1825A
-35.0,03PPR0001Y
-35.0,15PPR3571N
-35.0,15PPR3607L
-35.0,26PPR0133Z
-35.0,15PPR2730E
-35.0,09PPR0567W
-35.0,02PPR0390F
-35.0,22PPR0098O
-35.0,15PPR2963U
-35.0,08PPR1853Y
-35.0,30PPR3703G
-35.0,09PPR1557W
-35.0,21PPR1086R
-35.0,30PPR3658K
-35.0,09PPR1159Y
-35.0,26PPR0239T
-35.0,09PPR1529Z
-35.0,15PPR3125F
-35.0,16PPR0315B
-35.0,09PPR0938X
-35.0,11PPR0218E
-35.0,20PPR0065Z
-35.0,04PPR0068E
-35.0,32PPR0185Q
-35.0,15PPR3054B
-35.0,15PPR3419S
-35.0,32PPR0183S
-35.0,14PPR1427O
-35.0,11PPR0997A
-35.0,24PPR0022X
-35.0,29PPR0056I
-35.0,12PPR0109X
-35.0,21PPR0295Q
-35.0,16PPR0071X
-35.0,23PPR0138Y
-35.0,17PPR0288U
-35.0,16PPR0505T
-35.0,02PPR0408O
-35.0,12PPR0402A
-35.0,20PPR0078C
-35.0,08PPR2059G
-35.0,12PPR0379Q
-35.0,22PPR0169S
-35.0,11PPR0432W
-35.0,30PPR3638X
-35.0,05PPR0080Z
-35.0,02PPR0233P
-35.0,25PPR0048D
-35.0,08PPR0023E
-35.0,08PPR2057I
-35.0,11PPR0009Z
-35.0,25PPR0599F
-35.0,15PPR2874A
-35.0,16PPR0355C
-35.0,11PPR0014K
-35.0,11PPR0127N
-35.0,01PPR0118Z
-35.0,14PPR0380D
-35.0,19PPR0730N
-35.0,32PPR0011Z
-35.0,19PPR0354A
-35.0,24PPR0291R
-35.0,09PPR1682U
-35.0,23PPR0073E
-35.0,23PPR0130F
-35.0,28PPR0195K
-35.0,15PPR2197S
-35.0,09PPR0250Z
-35.0,07PPR0104Q
-35.0,21PPR0872Z
-35.0,05PPR0362G
-35.0,28PPR0312J
-35.0,30PPR0001V
-35.0,14PPR0217C
-35.0,09PPR1319V
-35.0,09PPR1650B
-35.0,19PPR0875I
-35.0,15PPR1985Z
-35.0,28PPR0262S
-35.0,15PPR0727D
-35.0,15PPR0714Z
-35.0,02PPR0092G
-35.0,09PPR1343V
-35.0,14PPR0251J
-35.0,15PPR1679R
-35.0,09PPR1407P
-35.0,09PPR1352C
-35.0,09PPR1721F
-35.0,14PPR0285Z
-35.0,15PPR3771L
-35.0,07PPR0022G
-35.0,14PPR0201B
-35.0,09PPR1690C
-35.0,15PPR0857X
-35.0,02PPR0059Z
-35.0,02PPR0131S
-35.0,15PPR7018Y
-35.0,32PPR0050B
-36.0,23PPR0075C
-36.0,28PPR0344B
-36.0,09PPR0786I
-36.0,11PPR0896C
-36.0,21PPR0417K
-36.0,21PPR0840H
-36.0,25PPR0159I
-36.0,02PPR0222J
-36.0,23PPR0003J
-36.0,26PPR0247B
-36.0,29PPR0082G
-36.0,09PPR0584M
-36.0,26PPR0014M
-36.0,30PPR3485J
-36.0,15PPR2738X
-36.0,15PPR3530N
-36.0,21PPR0745D
-36.0,31PPR0284R
-36.0,30PPR0008O
-36.0,30PPR3609B
-36.0,07PPR0520D
-36.0,02PPR0074R
-36.0,14PPR0221P
-36.0,02PPR0106T
-36.0,28PPR0091P
-36.0,26PPR0018I
-36.0,09PPR1624D
-36.0,21PPR1051B
-36.0,14PPR0355E
-36.0,30PPR3624U
-36.0,21PPR0660X
-36.0,09PPR0748F
-36.0,22PPR0156O
-36.0,12PPR0056I
-36.0,15PPR2891R
-36.0,16PPR0506S
-36.0,28PPR0161U
-36.0,09PPR0766V
-36.0,14PPR1062Y
-36.0,09PPR0278E
-36.0,28PPR0330Z
-36.0,30PPR2914D
-36.0,11PPR0054L
-36.0,05PPR0069C
-36.0,28PPR0158G
-36.0,15PPR3194B
-36.0,01PPR0079N
-36.0,05PPR0306O
-36.0,21PPR0733Z
-36.0,22PPR0043L
-36.0,09PPR0122D
-36.0,24PPR0330C
-36.0,28PPR0334V
-36.0,14PPR0093K
-36.0,21PPR0276B
-36.0,30PPR3689D
-36.0,15PPR2806D
-36.0,22PPR0063Z
-36.0,28PPR0242E
-36.0,15PPR0015F
-36.0,02PPR0086W
-36.0,01PPR0119Y
-36.0,05PPR0323E
-36.0,02PPR0069F
-36.0,03PPR0021L
-36.0,01PPR0085Y
-36.0,09PPR0171M
-36.0,09PPR1832K
-36.0,17PPR0338L
-36.0,09PPR0351X
-36.0,09PPR0166A
-36.0,21PPR0680K
-36.0,13PPR0330X
-36.0,02PPR0107S
-36.0,30PPR0029A
-36.0,16PPR0322L
-36.0,14PPR0327I
-36.0,24PPR0179X
-36.0,32PPR0006O
-36.0,09PPR0418O
-36.0,29PPR0064R
-36.0,11PPR0713E
-36.0,15PPR3425C
-36.0,30PPR3515N
-36.0,15PPR3045U
-36.0,16PPR0245X
-36.0,01PPR0086X
-36.0,09PPR0388K
-36.0,16PPR0344X
-36.0,14PPR1153P
-36.0,17PPR0355B
-36.0,05PPR0261I
-36.0,30PPR3590U
-36.0,16PPR0319Y
-36.0,14PPR1526O
-36.0,16PPR0209S
-36.0,09PPR1259X
-36.0,19PPR0817S
-36.0,09PPR1449O
-36.0,10PPR0086E
-36.0,03PPR0053D
-36.0,13PPR0088Z
-36.0,14PPR0315D
-36.0,21PPR0992M
-36.0,21PPR0632A
-36.0,16PPR0421L
-36.0,09PPR1620H
-36.0,19PPR0634K
-36.0,21PPR0984D
-36.0,01PPR0116A
-36.0,21PPR0098P
-36.0,16PPR0320N
-36.0,21PPR0012T
-36.0,09PPR0945G
-37.0,09PPR1377L
-37.0,30PPR0024F
-37.0,26PPR0145E
-37.0,01PPR0024K
-37.0,16PPR0362M
-37.0,05PPR0039I
-37.0,17PPR0201Z
-37.0,02PPR0344U
-37.0,09PPR1524E
-37.0,11PPR1039Z
-37.0,09PPR1540W
-37.0,22PPR0142L
-37.0,02PPR0071U
-37.0,09PPR0174J
-37.0,09PPR1125H
-37.0,15PPR3086U
-37.0,26PPR0218G
-37.0,15PPR3089R
-37.0,09PPR1379J
-37.0,11PPR0221S
-37.0,09PPR0129X
-37.0,08PPR2008Z
-37.0,02PPR0372Q
-37.0,09PPR1708L
-37.0,11PPR0400D
-37.0,21PPR0675Z
-37.0,08PPR1860H
-37.0,15PPR3033P
-37.0,30PPR0683P
-37.0,14PPR0138Q
-37.0,28PPR0261T
-37.0,17PPR0174S
-37.0,08PPR1865C
-37.0,09PPR1363I
-37.0,09PPR1477K
-37.0,32PPR0172M
-37.0,17PPR0117A
-37.0,25PPR0597H
-37.0,14PPR0121Q
-37.0,32PPR0189M
-37.0,30PPR1148V
-37.0,15PPR0863H
-37.0,09PPR0509F
-37.0,27PPR0060X
-37.0,21PPR0479X
-37.0,21PPR1010B
-37.0,13PPR0035V
-37.0,02PPR0189S
-37.0,09PPR1780V
-37.0,09PPR1255A
-37.0,14PPR0447V
-37.0,08PPR2086D
-37.0,14PPR0453F
-37.0,13PPR0253I
-37.0,16PPR0068J
-37.0,09PPR1582V
-37.0,21PPR0915H
-37.0,15PPR2153V
-37.0,31PPR0322D
-37.0,15PPR2746F
-37.0,18PPR0077P
-37.0,02PPR0206S
-37.0,27PPR0079V
-37.0,15PPR3769X
-37.0,09PPR1588P
-37.0,05PPR0355X
-37.0,25PPR0106D
-37.0,09PPR1836G
-37.0,21PPR1130O
-37.0,15PPR3657T
-37.0,30PPR6370C
-37.0,22PPR0022Z
-37.0,18PPR0031U
-37.0,15PPR0110J
-37.0,07PPR0526Y
-37.0,17PPR0345V
-37.0,25PPR0080M
-37.0,15PPR2601K
-37.0,28PPR0084F
-37.0,28PPR0180I
-37.0,27PPR0121U
-37.0,22PPR0223W
-37.0,18PPR0045X
-37.0,20PPR0015R
-37.0,15PPR3233N
-37.0,30PPR0115X
-37.0,21PPR0815I
-37.0,15PPR2893P
-37.0,20PPR0130I
-37.0,01PPR0094F
-37.0,09PPR1327D
-37.0,30PPR6388B
-37.0,15PPR2861X
-37.0,28PPR0245B
-37.0,11PPR0007A
-37.0,25PPR0196M
-37.0,24PPR0314L
-37.0,30PPR3630E
-37.0,02PPR0150G
-37.0,24PPR0333Z
-37.0,22PPR0013R
-37.0,15PPR2559L
-37.0,14PPR0480C
-37.0,32PPR0121F
-37.0,05PPR0059W
-37.0,13PPR0321P
-37.0,09PPR1727Z
-37.0,05PPR0053B
-37.0,15PPR0333S
-37.0,09PPR1288S
-37.0,30PPR3164Z
-37.0,01PPR0012F
-37.0,05PPR0091E
-37.0,12PPR0392K
-37.0,12PPR0381E
-37.0,09PPR1749L
-37.0,21PPR1052A
-37.0,23PPR0162Y
-37.0,12PPR0367L
-37.0,28PPR0107Z
-37.0,02PPR0423G
-37.0,11PPR0016I
-38.0,15PPR3289P
-38.0,25PPR0086G
-38.0,22PPR0001M
-38.0,07PPR0251Z
-38.0,25PPR0100J
-38.0,22PPR0004J
-38.0,08PPR1778H
-38.0,04PPR0045U
-38.0,17PPR0032U
-38.0,01PPR0134Q
-38.0,14PPR0931P
-38.0,25PPR0051R
-38.0,21PPR0691Q
-38.0,09PPR0990T
-38.0,25PPR0494L
-38.0,11PPR0920M
-38.0,04PPR0003V
-38.0,04PPR0017Y
-38.0,30PPR0639B
-38.0,02PPR0031T
-38.0,16PPR0509P
-38.0,14PPR0239O
-38.0,15PPR3185U
-38.0,24PPR0021Y
-38.0,07PPR0501P
-38.0,15PPR3176M
-38.0,24PPR0221W
-38.0,02PPR0046V
-38.0,02PPR0037N
-38.0,14PPR0310I
-38.0,15PPR3348O
-38.0,09PPR1003X
-38.0,21PPR0729M
-38.0,25PPR0149B
-38.0,07PPR0484P
-38.0,15PPR3334L
-38.0,09PPR1079M
-38.0,11PPR0965I
-38.0,11PPR0261T
-38.0,15PPR0851C
-38.0,15PPR3764B
-38.0,15PPR3455X
-38.0,10PPR0190Q
-38.0,12PPR0060V
-38.0,15PPR2625U
-38.0,09PPR1198Z
-38.0,09PPR1254B
-38.0,01PPR0089U
-38.0,14PPR1518F
-38.0,23PPR0023X
-38.0,18PPR0015C
-38.0,11PPR0023S
-38.0,30PPR3641K
-38.0,09PPR1723D
-38.0,09PPR1181Z
-38.0,16PPR0306U
-38.0,16PPR0193H
-38.0,09PPR0755P
-38.0,15PPR1498H
-38.0,12PPR0037U
-38.0,15PPR2939U
-38.0,09PPR0023D
-38.0,09PPR1172S
-38.0,02PPR0256Z
-38.0,10PPR0024S
-38.0,11PPR0089A
-38.0,09PPR0352W
-38.0,16PPR0288V
-38.0,10PPR0353K
-38.0,09PPR1333O
-38.0,28PPR0183F
-38.0,09PPR1313A
-38.0,02PPR0180A
-38.0,30PPR3569R
-38.0,21PPR0874Y
-38.0,14PPR1510N
-38.0,30PPR3456O
-38.0,15PPR3544Q
-38.0,09PPR0247L
-38.0,02PPR0193E
-38.0,05PPR0118V
-38.0,30PPR3562Y
-38.0,21PPR1027B
-38.0,28PPR0017H
-38.0,09PPR0588I
-38.0,08PPR0007N
-38.0,02PPR0215Z
-38.0,19PPR0017Z
-38.0,15PPR3588N
-38.0,22PPR0170H
-38.0,24PPR0364T
-38.0,15PPR3460I
-38.0,05PPR0035M
-38.0,09PPR0194X
-38.0,15PPR3064I
-38.0,02PPR0319V
-38.0,26PPR0180K
-38.0,22PPR0141M
-38.0,26PPR0169O
-38.0,09PPR1459V
-38.0,16PPR0151I
-38.0,08PPR2005C
-38.0,14PPR1529L
-38.0,06PPR0042V
-38.0,09PPR0160G
-38.0,20PPR0073H
-38.0,14PPR1542F
-38.0,24PPR0234Z
-38.0,15PPR3724A
-38.0,09PPR1265H
-38.0,21PPR0767P
-38.0,15PPR3080Z
-38.0,14PPR1418G
-38.0,14PPR0318A
-38.0,25PPR0011Q
-38.0,17PPR0405T
-38.0,19PPR0837F
-38.0,17PPR0194F
-38.0,24PPR0345E
-38.0,14PPR0706S
-38.0,13PPR0236S
-38.0,09PPR1552A
-38.0,02PPR0120M
-38.0,09PPR0285O
-38.0,15PPR2988C
-38.0,17PPR0369E
-38.0,14PPR0140E
-38.0,17PPR0375P
-38.0,05PPR0014Z
-38.0,17PPR0163M
-38.0,09PPR0336E
-38.0,05PPR0030R
-38.0,15PPR2997K
-38.0,19PPR0171T
-38.0,09PPR0799M
-38.0,19PPR0154C
-38.0,15PPR3712W
-38.0,14PPR0330W
-38.0,05PPR0017X
-38.0,17PPR0148U
-38.0,17PPR0147V
-38.0,17PPR0184Z
-39.0,15PPR3596W
-39.0,23PPR0163X
-39.0,09PPR1253C
-39.0,16PPR0152H
-39.0,24PPR0202H
-39.0,30PPR6390Q
-39.0,15PPR3395Z
-39.0,09PPR1231R
-39.0,24PPR0284H
-39.0,11PPR0209X
-39.0,09PPR1369C
-39.0,11PPR0174Y
-39.0,22PPR0139Y
-39.0,16PPR0090L
-39.0,11PPR0398F
-39.0,09PPR1364H
